latitude,longitude,datetime,power,confidence,surface_temperature_celcius
-37.4545,142.7943,2015-03-31T05:19:20,28,84,59
-37.7972,143.3408,2015-03-31T05:17:50,25.2,81,55
-37.8419,143.1679,2015-03-31T05:17:50,27,83,57
-37.7876,143.3901,2015-03-31T05:17:30,28.7,84,58
-37.8417,142.1735,2015-03-31T05:17:20,43.8,90,67
-36.3773,141.2158,2015-03-31T05:16:40,18.2,80,54
-37.8454,142.1415,2015-03-31T05:16:30,30.2,85,59
-37.8448,143.1738,2015-03-31T05:16:20,29.8,84,59
-37.7858,143.3847,2015-03-31T05:16:10,32.5,86,60
-37.7337,143.354,2015-03-31T05:16:10,24.3,81,55
-38.6913,143.3049,2015-03-31T05:16:10,86.5,98,82
-37.8359,142.179,2015-03-31T05:16:10,33.5,86,61
-37.7993,143.3463,2015-03-31T05:16:10,26.8,83,57
-36.863,143.4432,2015-03-31T05:16:10,23.3,82,56
-35.5146,143.3322,2015-03-31T05:16:10,21.7,83,57
-37.8032,143.3053,2015-03-31T03:47:20,25.1,83,57
-37.2917,149.0498,2015-03-31T03:46:00,121.7,100,95
-36.512,144.9263,2015-03-31T03:45:30,26.5,85,59
-36.0583,143.7487,2015-03-31T03:45:30,17.9,81,55
-36.5759,144.8341,2015-03-31T03:45:00,32,88,63
-37.7204,146.3018,2015-03-31T03:44:50,30.7,80,54
-36.1143,146.4399,2015-03-31T03:44:50,23.1,84,59
-36.1008,146.4384,2015-03-31T03:44:50,26.1,86,61
-37.4351,145.9022,2015-03-31T03:42:40,61.5,92,71
-37.4326,145.8965,2015-03-31T03:42:40,64.5,93,73
-36.3841,146.15,2015-03-31T03:42:30,20,81,55
-36.8524,143.4427,2015-03-31T03:42:20,19.7,82,56
-38.0125,142.5722,2015-03-31T03:42:20,44.3,90,67
-37.4346,145.8675,2015-03-31T03:41:00,43.5,86,61
-37.5482,149.079,2015-03-31T03:41:00,182.6,100,112
-37.5465,149.0979,2015-03-31T03:40:40,52.6,91,69
-37.6604,148.2198,2015-03-31T03:40:20,30.1,81,55
-36.7035,144.7417,2015-03-31T03:40:20,16.8,80,54
-37.28,149.0493,2015-03-31T03:40:00,237.2,100,123
-36.05,143.7401,2015-03-31T03:40:00,16.6,81,54
-38.0097,142.6139,2015-03-31T03:40:00,29,83,57
-37.437,145.8735,2015-03-31T03:40:00,76.4,96,78
-36.591,144.8355,2015-03-31T03:40:00,33.7,88,64
-36.1408,145.8523,2015-03-31T03:40:00,18.2,82,56
-36.1372,145.8473,2015-03-31T03:40:00,18.1,82,56
-36.3294,143.3312,2015-03-31T03:39:50,17.3,82,55
-36.7013,144.748,2015-03-31T03:39:50,22.8,83,57
-37.1679,143.905,2015-03-31T03:39:50,46.7,92,70
-36.3244,143.327,2015-03-31T03:39:50,17.5,82,56
-36.0589,145.9556,2015-03-31T03:39:50,32.7,89,66
-38.0116,142.5638,2015-03-31T03:39:50,31.3,84,59
-37.6481,148.2183,2015-03-31T03:39:50,105,100,91
-37.7912,143.3123,2015-03-31T03:39:50,26.3,83,58
-37.1751,143.9106,2015-03-31T03:39:50,60.8,95,77
-37.1658,143.9452,2015-03-31T03:39:50,53.3,93,74
-36.8575,143.4473,2015-03-31T03:39:50,18.6,81,55
-37.1732,143.9507,2015-03-31T03:39:50,46.2,92,70
-36.6487,144.0712,2015-03-31T03:39:50,21.2,83,57
-36.5786,144.8292,2015-03-31T03:39:50,46,92,71
-36.5131,144.9195,2015-03-31T03:39:50,20.7,82,56
-36.1075,146.4344,2015-03-31T03:39:50,41.5,91,69
-36.3387,141.8545,2015-03-31T03:39:50,19.1,82,55
-36.0537,145.9476,2015-03-31T03:39:50,32.7,89,65
-37.8294,142.5634,2015-03-31T01:03:30,46.9,91,69
-37.8274,142.5402,2015-03-31T00:56:40,32.3,86,61
-37.828,143.5293,2015-03-31T00:56:20,27.2,84,58
-37.6277,145.6974,2015-03-31T00:55:50,63.1,92,71
-36.2467,144.666,2015-03-31T00:55:30,23.5,81,55
-36.2609,144.6646,2015-03-31T00:55:30,36.1,87,63
-36.2501,144.6603,2015-03-31T00:55:10,50.6,92,71
-36.4293,146.943,2015-03-30T15:31:50,28.4,99,47
-37.7467,147.2159,2015-03-30T15:31:10,32.5,98,53
-37.7363,147.2175,2015-03-30T15:31:10,33.4,100,53
-37.7531,147.2234,2015-03-30T15:31:10,20.6,80,40
-37.7449,147.2003,2015-03-30T15:31:10,40.4,100,57
-37.7515,147.2078,2015-03-30T15:31:00,38.4,100,55
-37.8011,142.5188,2015-03-30T04:44:50,31.2,85,60
-36.635,144.7458,2015-03-30T04:44:20,28.7,86,62
-37.8502,143.108,2015-03-30T04:43:40,45.4,91,69
-36.2674,141.0033,2015-03-30T04:43:30,55.4,95,77
-36.6594,144.7239,2015-03-30T04:43:30,210.1,100,121
-36.2059,142.0359,2015-03-30T04:43:30,13.8,80,54
-34.4134,141.4722,2015-03-30T04:43:10,12.3,81,55
-35.9542,145.042,2015-03-30T04:43:00,30.4,86,62
-36.3642,142.1443,2015-03-30T04:43:00,57.4,96,78
-35.4278,142.3572,2015-03-30T04:42:40,25.8,87,63
-37.8843,143.11,2015-03-30T04:42:20,36.6,88,64
-37.7244,146.2484,2015-03-30T04:42:10,168.8,100,108
-36.1971,141.7368,2015-03-30T04:41:50,13.4,80,53
-36.1953,143.0915,2015-03-30T04:41:10,23,85,60
-36.5443,146.703,2015-03-30T04:41:00,23.9,80,54
-37.9499,143.9081,2015-03-30T04:40:30,144.9,100,105
-37.4883,143.4558,2015-03-30T04:40:10,41.5,90,67
-36.9109,142.064,2015-03-30T04:40:10,79.2,99,86
-36.9199,142.0662,2015-03-30T04:40:10,39.2,91,69
-35.9513,145.0483,2015-03-30T04:40:10,24.5,84,59
-37.5667,148.7337,2015-03-30T04:39:50,111.7,100,91
-37.3717,145.821,2015-03-30T04:39:50,73.9,95,77
-37.5232,143.1781,2015-03-30T04:39:50,38,90,67
-36.6326,144.7598,2015-03-30T04:39:50,37.8,90,67
-35.9517,145.0563,2015-03-30T04:39:50,22.1,80,56
-36.1786,142.336,2015-03-30T04:39:50,16.6,82,56
-35.2325,143.3813,2015-03-30T04:39:50,24.8,87,62
-37.9093,142.4804,2015-03-30T04:39:00,23.4,81,55
-36.9148,142.1003,2015-03-30T04:39:00,55,95,76
-34.4118,141.4832,2015-03-30T04:39:00,15.5,83,57
-37.5697,142.8833,2015-03-30T04:38:20,23.3,83,57
-37.3115,143.916,2015-03-30T04:38:20,24.5,83,58
-37.3373,145.8916,2015-03-30T04:38:00,86.1,98,82
-37.403,142.7688,2015-03-30T04:37:50,56.5,95,77
-37.7654,143.0551,2015-03-30T04:37:30,21.5,81,54
-36.1403,146.0069,2015-03-30T04:37:30,83.1,100,88
-35.5507,143.3778,2015-03-30T04:37:30,26,87,63
-36.9604,143.1715,2015-03-30T04:37:10,44.8,92,70
-36.6733,141.5637,2015-03-30T04:37:10,19.8,83,57
-36.1973,143.0795,2015-03-30T04:37:10,17,83,57
-36.2069,146.0328,2015-03-30T04:37:00,24.5,85,59
-37.9848,143.6356,2015-03-30T04:36:50,22.3,80,54
-37.5581,143.1994,2015-03-30T04:36:50,24.6,84,59
-37.5145,143.5702,2015-03-30T04:36:40,47.3,92,71
-36.9585,143.1835,2015-03-30T04:36:40,16.9,80,53
-36.6617,144.7104,2015-03-30T04:36:40,17.6,81,55
-37.0641,142.0365,2015-03-30T04:36:40,18.7,82,55
-36.0877,145.8532,2015-03-30T04:36:40,42.7,92,70
-36.7031,142.5234,2015-03-30T04:36:40,69.7,98,83
-35.9245,145.2536,2015-03-30T04:36:40,16.2,81,55
-35.9711,142.1796,2015-03-30T04:36:40,19.3,82,59
-35.426,142.3687,2015-03-30T04:36:40,15.8,83,57
-35.3038,142.6823,2015-03-30T04:36:40,40.3,93,72
-36.7807,141.8921,2015-03-30T04:36:10,106.7,100,96
-37.4103,142.7827,2015-03-30T04:35:50,48.2,93,73
-36.7013,142.535,2015-03-30T04:35:50,20.6,83,58
-35.913,145.274,2015-03-30T04:35:50,58.7,96,78
-38.121,143.9929,2015-03-30T04:35:30,25.3,83,57
-37.3815,143.3099,2015-03-30T04:35:30,26.3,84,58
-37.3728,143.4831,2015-03-30T04:35:30,34.1,87,63
-37.8587,143.0912,2015-03-30T04:35:10,51.2,93,72
-36.5097,146.1627,2015-03-30T04:35:10,33.9,88,65
-36.4942,145.6283,2015-03-30T04:35:10,27,86,61
-36.2841,141.7045,2015-03-30T04:35:10,28,87,63
-37.7985,142.1791,2015-03-30T04:35:00,98.6,100,91
-36.2581,145.8159,2015-03-30T04:35:00,32.1,88,64
-36.1534,143.821,2015-03-30T04:35:00,17.3,81,55
-36.1361,142.2019,2015-03-30T04:35:00,20,84,58
-36.2078,141.7277,2015-03-30T04:35:00,21.7,85,59
-35.5581,143.3924,2015-03-30T04:35:00,19.1,84,58
-34.4047,141.6363,2015-03-30T04:35:00,36,91,69
-37.9131,143.7512,2015-03-30T04:34:40,123.9,100,99
-36.8927,141.1276,2015-03-30T04:34:40,59.3,95,77
-37.6048,148.614,2015-03-30T04:34:30,65.4,94,74
-36.1385,145.9562,2015-03-30T04:34:30,34.9,90,67
-35.8925,144.0336,2015-03-30T04:34:30,17.3,82,55
-36.2855,141.0073,2015-03-30T04:34:30,18.3,83,57
-37.9828,143.6478,2015-03-30T04:34:20,35.9,87,63
-36.4875,145.6366,2015-03-30T04:34:20,30.4,87,63
-38.2524,143.8793,2015-03-30T04:34:10,34.1,87,63
-38.1551,144.1132,2015-03-30T04:34:10,63.4,95,78
-38.0462,142.9741,2015-03-30T04:34:10,81.5,98,84
-37.3615,143.4929,2015-03-30T04:34:10,28.2,85,60
-36.1735,145.9731,2015-03-30T04:34:10,15.7,80,55
-36.4133,141.267,2015-03-30T04:34:10,14.6,81,55
-36.1593,146.4684,2015-03-30T04:34:00,26.6,85,60
-36.1768,142.3474,2015-03-30T04:33:50,23.1,85,60
-38.1821,143.7384,2015-03-30T04:33:50,41,90,67
-38.1362,143.8416,2015-03-30T04:33:50,65.7,96,79
-38.0207,144.1036,2015-03-30T04:33:50,82.1,99,85
-37.7128,143.3883,2015-03-30T04:33:50,23.9,81,55
-37.6141,143.011,2015-03-30T04:33:50,30.7,86,61
-36.5173,146.1815,2015-03-30T04:33:50,25.4,85,60
-36.8662,142.5995,2015-03-30T04:33:50,18.8,82,56
-36.9165,142.0889,2015-03-30T04:33:50,152.3,100,108
-36.8571,141.5022,2015-03-30T04:33:50,19.5,82,55
-36.8943,141.1164,2015-03-30T04:33:50,51,94,74
-36.41,141.2893,2015-03-30T04:33:50,38,91,69
-36.3682,141.5106,2015-03-30T04:33:50,21.1,84,58
-35.9728,142.1683,2015-03-30T04:33:50,28.8,89,65
-35.335,142.365,2015-03-30T04:33:50,21.1,86,61
-36.0899,145.8593,2015-03-30T04:33:50,57.7,95,78
-37.8285,144.5127,2015-03-30T04:33:40,21,82,56
-37.7086,143.0529,2015-03-30T04:33:40,29.1,86,60
-37.7462,142.4637,2015-03-30T04:33:40,35.3,87,63
-37.6232,143.0134,2015-03-30T04:33:40,40.4,90,67
-36.6577,144.7291,2015-03-30T04:33:40,199.3,100,118
-36.2944,145.9971,2015-03-30T04:33:40,49.9,93,73
-36.1355,145.972,2015-03-30T04:33:40,20.7,84,59
-36.1432,145.9909,2015-03-30T04:33:40,105.2,100,95
-36.7461,141.256,2015-03-30T04:33:40,24.5,84,59
-35.211,141.0615,2015-03-30T04:33:40,27.5,88,63
-36.9256,142.091,2015-03-30T04:33:40,15.3,80,54
-37.6211,148.5972,2015-03-30T04:33:30,154.8,100,105
-38.1342,143.8539,2015-03-30T04:33:30,56.9,94,75
-38.0659,143.6509,2015-03-30T04:33:30,29.4,80,59
-37.3615,145.818,2015-03-30T04:33:30,94.6,99,86
-37.2576,145.9923,2015-03-30T04:33:30,33.5,83,58
-37.7454,142.8183,2015-03-30T04:33:30,101.4,100,92
-37.5491,143.1354,2015-03-30T04:33:30,217.8,100,122
-37.5715,142.8716,2015-03-30T04:33:30,17.6,80,53
-37.2533,143.5851,2015-03-30T04:33:30,17.9,81,54
-36.4488,145.3758,2015-03-30T04:33:30,28.4,85,60
-36.9182,142.0775,2015-03-30T04:33:30,25,86,61
-36.1561,146.4852,2015-03-30T04:33:30,22.9,83,57
-36.1917,143.085,2015-03-30T04:33:30,25.8,87,62
-36.4116,141.2781,2015-03-30T04:33:30,72.1,98,84
-36.4098,140.9715,2015-03-30T04:33:30,17.4,82,55
-35.7581,143.8525,2015-03-30T04:33:30,18.5,82,56
-35.4351,142.3709,2015-03-30T04:33:30,14.7,82,56
-35.242,143.3837,2015-03-30T04:33:30,21.3,85,60
-35.202,141.0595,2015-03-30T04:33:30,25.6,87,62
-35.3441,142.3672,2015-03-30T04:33:30,21.7,86,61
-37.0266,141.7283,2015-03-30T04:33:30,19.2,81,55
-36.366,142.133,2015-03-30T04:33:30,32.1,89,66
-35.2126,141.0505,2015-03-30T04:33:30,53,95,77
-36.2493,146.1181,2015-03-30T04:33:20,31.8,88,63
-37.6857,148.5585,2015-03-30T04:33:20,29.8,80,54
-38.1572,144.1006,2015-03-30T04:33:20,64.8,96,78
-38.2027,143.7311,2015-03-30T04:33:20,20.6,80,53
-38.1934,143.7287,2015-03-30T04:33:20,166.4,100,110
-38.0566,143.6485,2015-03-30T04:33:20,53.4,93,72
-38.0658,143.0091,2015-03-30T04:33:20,24.8,81,55
-37.9067,143.4328,2015-03-30T04:33:20,22.1,81,55
-37.9433,143.1441,2015-03-30T04:33:20,24,82,56
-37.8633,143.3025,2015-03-30T04:33:20,20.7,80,53
-37.7935,143.4662,2015-03-30T04:33:20,20.1,80,54
-37.852,143.0962,2015-03-30T04:33:20,53.3,93,73
-37.8549,143.1148,2015-03-30T04:33:20,121.6,100,99
-37.7292,142.0846,2015-03-30T04:33:20,27.9,83,57
-37.8029,142.5073,2015-03-30T04:33:20,91.2,100,88
-37.7581,142.7368,2015-03-30T04:33:20,35.7,88,64
-37.8002,142.1677,2015-03-30T04:33:20,24.3,82,56
-37.551,143.1235,2015-03-30T04:33:20,53.9,94,74
-37.4902,143.4437,2015-03-30T04:33:20,34.8,88,64
-37.3708,143.4953,2015-03-30T04:33:20,148.7,100,106
-37.4433,143.4946,2015-03-30T04:33:20,48.1,92,71
-36.9148,145.8348,2015-03-30T04:33:20,35.5,84,59
-37.4212,142.7129,2015-03-30T04:33:20,18.3,81,55
-37.4413,143.5067,2015-03-30T04:33:20,23.6,83,57
-36.6078,146.8015,2015-03-30T04:33:20,67.7,95,77
-36.8504,145.2704,2015-03-30T04:33:20,22.2,83,58
-36.4387,146.9456,2015-03-30T04:33:20,46.9,90,67
-36.859,143.91,2015-03-30T04:33:20,21.7,82,56
-36.3492,146.0866,2015-03-30T04:33:20,25.2,85,60
-36.2915,146.0129,2015-03-30T04:33:20,18.2,81,55
-36.1584,146.4738,2015-03-30T04:33:20,54.9,94,75
-36.9092,142.0754,2015-03-30T04:33:20,40.2,91,69
-37.8652,143.2905,2015-03-30T04:33:20,47,91,70
-36.1049,146.4524,2015-03-30T04:33:20,42.4,91,69
-37.6691,142.8421,2015-03-30T04:33:20,20.5,81,54
-38.1914,143.7409,2015-03-30T04:33:20,20.8,80,54
-36.028,146.4231,2015-03-30T04:33:20,45.4,92,70
-36.9098,141.0734,2015-03-30T04:33:20,21.6,83,57
-36.0721,146.1911,2015-03-30T04:33:20,43.1,90,68
-36.359,143.4591,2015-03-30T04:33:20,15.3,80,54
-35.9614,145.0511,2015-03-30T04:33:20,123.8,100,100
-35.964,145.0368,2015-03-30T04:33:20,44.3,92,71
-37.3688,145.8371,2015-03-30T04:33:20,46.2,82,62
-35.9156,145.2593,2015-03-30T04:33:20,70.5,98,83
-36.3977,141.8011,2015-03-30T04:33:20,23.1,84,59
-36.1426,142.0975,2015-03-30T04:33:20,31.3,89,65
-35.6669,143.1095,2015-03-30T04:33:20,15.2,82,56
-35.1241,142.06,2015-03-30T04:33:20,17.4,84,58
-35.2036,141.0485,2015-03-30T04:33:20,54.1,95,77
-36.9072,145.8172,2015-03-30T04:33:20,80.5,98,83
-37.3921,142.7782,2015-03-30T04:33:20,17.2,80,54
-36.6601,144.7156,2015-03-30T04:33:20,135.2,100,104
-36.1463,145.9986,2015-03-30T04:33:20,120,100,100
-36.6874,144.7948,2015-03-30T04:33:20,19.8,82,56
-36.5203,146.1657,2015-03-30T04:33:20,77.1,99,85
-36.0889,146.1616,2015-03-30T04:33:20,28.6,86,61
-36.7824,141.8808,2015-03-30T04:33:20,64.2,97,80
-35.9218,145.2682,2015-03-30T04:33:20,170.8,100,112
-36.2076,142.0246,2015-03-30T04:33:20,48.3,93,74
-35.5601,143.3802,2015-03-30T04:33:20,18.3,84,58
-35.2148,140.9715,2015-03-30T04:33:20,12.7,80,54
-36.4011,141.4142,2015-03-30T04:33:20,50.5,94,74
-36.1988,141.7256,2015-03-30T04:33:20,57.5,96,78
-35.5487,143.39,2015-03-30T04:33:20,20.8,85,59
-38.1181,143.8416,2015-03-30T00:15:00,23.5,81,54
-38.1089,143.8439,2015-03-30T00:14:40,53.9,93,72
-36.7656,141.7063,2015-03-30T00:14:00,25,80,53
-35.6376,143.5821,2015-03-30T00:13:30,22.9,84,58
-36.6456,147.6858,2015-03-30T00:13:20,36.6,82,56
-37.339,145.8923,2015-03-30T00:13:20,159.6,100,105
-36.7628,141.6914,2015-03-30T00:13:20,39.5,87,63
-38.0842,142.9461,2015-03-30T00:13:20,51,91,69
-36.9102,145.8283,2015-03-29T13:18:30,25.6,93,44
-36.1171,146.3722,2015-03-29T03:57:40,18.7,80,54
-37.6398,142.0537,2015-03-29T03:57:00,22.9,80,54
-38.1061,143.6496,2015-03-29T03:56:50,61,89,75
-37.7316,143.3854,2015-03-29T03:54:10,25.1,82,55
-37.306,143.0494,2015-03-29T03:53:00,47,91,69
-37.6582,148.4886,2015-03-29T03:52:50,50.6,90,67
-38.0642,143.7509,2015-03-29T03:52:40,28.1,84,58
-37.6397,142.0834,2015-03-29T03:52:40,102.2,100,92
-37.3131,143.0273,2015-03-29T03:52:40,54.7,93,73
-37.6567,148.5029,2015-03-29T03:52:00,216.3,100,119
-37.593,143.4773,2015-03-29T03:52:00,30.6,85,59
-36.6525,146.9277,2015-03-29T03:51:50,37.5,84,59
-38.0578,143.7549,2015-03-29T03:51:30,29.6,80,60
-38.0996,143.644,2015-03-29T03:51:20,57.8,88,74
-37.8539,143.6063,2015-03-29T03:51:20,29.6,84,58
-37.5125,143.5473,2015-03-29T03:51:20,156.7,100,108
-37.4389,143.5047,2015-03-29T03:51:20,31.5,86,61
-37.3081,143.0199,2015-03-29T03:51:20,28.8,85,60
-37.737,143.3908,2015-03-29T03:51:20,32,85,60
-37.6379,142.088,2015-03-29T03:51:20,100.4,100,91
-36.6432,147.6816,2015-03-29T03:51:20,34.3,82,56
-36.1154,146.3895,2015-03-29T03:51:20,28,86,61
-36.4362,141.3702,2015-03-28T04:52:50,28.5,85,59
-37.593,143.4243,2015-03-28T04:52:40,52.6,90,68
-36.349,145.9105,2015-03-28T04:45:50,32,86,61
-36.3588,145.9188,2015-03-28T04:45:30,33,86,61
-36.4265,141.3676,2015-03-28T04:45:20,22.8,82,56
-36.195,145.5049,2015-03-28T04:45:20,36,86,62
-36.1195,146.0607,2015-03-25T04:21:20,46.9,92,71
-36.9185,142.6983,2015-03-25T04:18:20,22,81,55
-36.1245,143.5454,2015-03-25T04:18:10,21,81,55
-36.0561,145.9248,2015-03-25T04:17:40,19.3,81,55
-35.1061,143.331,2015-03-25T04:16:50,20.7,80,53
-35.8029,142.1728,2015-03-25T04:16:20,52.9,93,73
-36.123,143.5574,2015-03-25T04:15:50,29.8,85,60
-36.1178,146.0718,2015-03-25T04:15:30,41.4,90,68
-35.6622,143.0089,2015-03-25T04:15:30,20.9,80,54
-36.7489,147.2063,2015-03-25T04:15:10,31.5,81,55
-36.9175,142.6915,2015-03-25T04:15:10,21,80,54
-37.7102,148.6622,2015-03-23T00:12:40,81.7,98,84
-37.7118,148.6739,2015-03-23T00:08:10,65.8,96,78
-37.6982,148.6567,2015-03-22T14:49:50,25,99,47
-37.7021,148.6759,2015-03-22T14:48:10,67.4,100,73
-37.7095,148.6676,2015-03-22T14:47:50,20.4,87,42
-37.7135,148.687,2015-03-22T14:47:40,21.2,89,43
-37.706,148.695,2015-03-22T14:47:10,36.3,100,55
-36.7494,147.2254,2015-03-22T13:15:40,32,100,50
-37.8086,146.1809,2015-03-22T13:13:30,18.3,80,40
-37.702,148.6566,2015-03-22T13:12:30,45.4,100,62
-37.7041,148.644,2015-03-22T13:12:20,31.1,100,52
-37.3595,147.4565,2015-03-22T13:11:10,18.6,83,41
-37.6979,148.6818,2015-03-22T13:10:00,115.4,100,93
-37.7073,148.6844,2015-03-22T13:09:30,127.2,100,96
-37.6999,148.6692,2015-03-22T13:09:10,140.9,100,101
-37.701,148.0956,2015-03-22T13:09:10,35.3,100,54
-37.7094,148.6719,2015-03-22T13:09:10,48.3,91,65
-36.8078,148.0078,2015-03-22T03:53:20,66.1,94,76
-37.7093,148.9523,2015-03-22T03:52:40,96.1,100,89
-37.7013,148.9564,2015-03-22T03:51:20,62.4,94,75
-37.7029,148.9404,2015-03-22T03:48:00,129.7,100,100
-36.6431,147.9529,2015-03-22T03:46:50,88,98,83
-38.3722,146.3212,2015-03-22T03:46:20,45.6,90,67
-38.0419,146.7472,2015-03-22T03:46:10,26,82,56
-37.712,148.9581,2015-03-22T03:46:10,50.6,88,69
-37.7228,148.9595,2015-03-22T03:46:00,33,83,58
-36.8111,147.9737,2015-03-22T03:45:40,88.8,98,85
-37.6986,148.9507,2015-03-22T03:45:30,51.5,91,69
-37.7003,148.9344,2015-03-22T03:45:30,27.6,81,55
-37.8175,146.1751,2015-03-22T03:45:30,147.3,100,102
-37.4915,145.563,2015-03-22T03:45:30,170.8,100,109
-36.651,147.9886,2015-03-22T03:45:30,36.1,83,57
-37.6146,145.6598,2015-03-22T03:45:30,66,94,74
-37.894,145.9252,2015-03-22T01:08:20,39.9,84,58
-37.8715,143.906,2015-03-22T01:04:10,72.6,97,80
-37.859,143.912,2015-03-22T01:02:40,128.1,100,99
-37.8563,143.9069,2015-03-22T01:01:00,76.6,97,82
-37.8511,145.7896,2015-03-22T01:01:00,44.7,85,60
-37.6832,148.6461,2015-03-21T15:36:50,20.9,83,41
-37.6865,148.6213,2015-03-21T12:28:20,49.2,100,62
-37.6979,148.6476,2015-03-21T12:28:00,66,100,71
-37.6847,148.6463,2015-03-21T12:28:00,189.7,100,112
-37.696,148.6731,2015-03-21T12:27:50,26.1,96,45
-37.6828,148.6716,2015-03-21T12:27:50,37.6,100,55
-37.6715,148.6448,2015-03-21T12:27:50,36,100,53
-37.6734,148.6192,2015-03-21T12:27:40,29.8,100,49
-37.9103,143.6206,2015-03-21T04:47:30,24.5,82,57
-37.6417,143.1508,2015-03-21T04:46:50,42.6,91,68
-38.031,143.1599,2015-03-21T04:46:20,23.5,81,55
-37.8488,145.9335,2015-03-21T04:46:10,34.6,80,54
-37.9295,143.098,2015-03-21T04:46:10,53.3,93,73
-37.8449,143.1644,2015-03-21T04:42:50,113.8,100,96
-37.7939,143.1088,2015-03-21T04:42:40,33,87,62
-37.8253,143.3973,2015-03-21T04:42:40,24.5,80,54
-37.6439,143.1375,2015-03-21T04:41:50,177.4,100,113
-37.7332,148.9536,2015-03-21T04:41:00,38.3,84,58
-37.9108,146.1558,2015-03-21T04:41:00,47.1,88,64
-37.6762,142.1068,2015-03-21T04:40:20,23.8,84,58
-37.8257,143.404,2015-03-21T04:40:10,31.5,86,60
-37.8281,143.3904,2015-03-21T04:40:10,20,80,53
-37.9365,146.146,2015-03-21T04:39:40,36.5,83,57
-37.892,146.1902,2015-03-21T04:39:30,97.8,99,87
-37.7431,147.9894,2015-03-21T04:39:20,33.2,81,54
-37.8451,145.9524,2015-03-21T04:39:20,180.4,100,110
-37.507,142.8546,2015-03-21T04:39:20,21.8,82,57
-37.4243,143.2175,2015-03-21T04:39:20,19,81,55
-37.31,143.5807,2015-03-21T04:39:20,20.6,81,55
-37.9318,143.0849,2015-03-21T04:39:20,19.6,80,53
-34.9558,142.8451,2015-03-21T04:39:20,13.6,81,55
-37.3435,149.0716,2015-03-20T14:56:00,22.7,82,40
-35.4027,143.2351,2015-03-20T03:57:10,37.4,89,66
-35.2544,143.3411,2015-03-16T04:21:30,18,85,60
-35.0734,141.2399,2015-03-16T04:21:10,35.7,92,71
-34.8504,142.7361,2015-03-16T04:21:00,31.1,90,67
-35.0654,141.2259,2015-03-16T04:21:00,22.7,88,64
-36.6477,147.7243,2015-03-16T00:03:20,35.2,81,54
-36.7406,147.2419,2015-03-15T13:06:10,22.5,83,41
-36.2748,147.4748,2015-03-15T13:03:40,25.4,91,43
-36.644,147.7222,2015-03-15T13:03:10,36.1,100,51
-35.9908,147.5067,2015-03-15T03:47:20,35.6,88,63
-35.9935,147.4933,2015-03-15T03:43:20,46.9,91,69
-35.9919,147.5132,2015-03-15T03:41:00,40.5,89,66
-37.8044,143.3522,2015-03-15T03:39:40,27,81,55
-37.4919,147.2853,2015-03-14T04:37:20,34.3,85,59
-37.2321,143.8438,2015-03-14T04:34:50,21.3,83,58
-37.5028,147.2898,2015-03-14T04:33:20,35.2,84,59
-37.4398,146.6054,2015-03-14T00:13:50,30.9,82,56
-38.0318,143.0968,2015-03-13T03:59:30,81.9,99,85
-37.494,147.2893,2015-03-13T03:56:50,50.3,89,68
-38.0015,143.6205,2015-03-13T03:55:30,104.5,100,93
-37.9102,143.823,2015-03-13T03:54:40,90.6,100,88
-37.9121,143.7961,2015-03-13T03:52:50,94.6,100,89
-38.0224,143.1031,2015-03-13T03:51:10,82.4,99,85
-38.0243,143.0732,2015-03-13T03:51:10,20,80,53
-37.9434,143.5515,2015-03-13T03:51:10,28.4,84,58
-38.0365,143.1045,2015-03-13T03:51:10,36.9,88,64
-36.7171,140.9783,2015-03-12T04:49:00,45.1,91,70
-36,147.4966,2015-03-12T04:46:10,76.3,97,81
-35.9926,147.4632,2015-03-12T04:46:10,111.2,100,94
-35.9854,147.4941,2015-03-12T04:45:20,162.8,100,109
-35.3655,143.2605,2015-03-12T00:27:40,19.7,82,56
-35.2058,142.514,2015-03-12T00:27:30,25.2,84,58
-37.5528,146.5777,2015-03-11T04:12:50,28.8,82,61
-37.2423,146.3661,2015-03-11T04:11:50,53.3,91,69
-35.4454,143.2235,2015-03-11T04:11:50,10,81,55
-37.4697,146.5828,2015-03-11T04:10:20,75.1,97,82
-37.5343,145.5286,2015-03-11T04:09:40,164.7,100,108
-37.2535,146.3552,2015-03-11T04:09:40,41,86,64
-35.9887,147.4892,2015-03-11T04:09:40,23.2,81,54
-37.5432,146.576,2015-03-11T04:09:20,92.1,100,89
-36.7979,142.7238,2015-03-11T04:09:20,20,85,59
-37.4509,146.5782,2015-03-11T04:09:00,184,100,114
-37.6725,147.3082,2015-03-11T04:08:50,95.4,100,89
-37.4458,147.2016,2015-03-11T04:08:50,45.5,89,65
-37.5328,145.5425,2015-03-11T04:08:50,72.4,96,78
-37.2518,146.3685,2015-03-11T04:08:50,31.1,81,55
-37.2571,146.3483,2015-03-11T04:08:50,78.1,97,81
-35.9993,147.4798,2015-03-11T04:08:50,82.7,99,86
-37.6647,147.2945,2015-03-11T04:07:50,43.7,89,65
-35.2689,141.9066,2015-03-11T04:07:20,30.9,89,66
-37.4387,149.6461,2015-03-11T04:06:30,45.6,88,64
-35.2622,141.9126,2015-03-11T04:06:30,25.6,87,63
-37.7735,145.9267,2015-03-11T04:06:20,206.2,100,117
-37.5247,145.1708,2015-03-11T04:06:20,45.3,90,67
