station,date,air_temperature_celcius,relative_humidity,wind_speed_knots
2002-022A,2017-06-18,11,43.9,11.2
2002-022A,2017-06-19,10,37.9,8.5
2002-022A,2017-06-20,11,44.2,8.7
2002-022A,2017-06-21,10,45.7,3.6
2002-022A,2017-06-22,9,41,8.2
2002-022A,2017-06-23,10,43.7,7.2
2002-022A,2017-06-24,10,42.1,9.4
2002-022A,2017-06-25,5,34.9,4.3
2002-022A,2017-06-26,5,33.1,5.8
2002-022A,2017-06-27,6,30.8,5.7
2002-022A,2017-06-28,11,45.1,11.5
2002-022A,2017-06-29,12,47.2,8.8
2002-022A,2017-06-30,9,42.4,7.2
2002-022A,2017-07-01,9,40.1,7.5
2002-022A,2017-07-02,9,41.2,9.8
2002-022A,2017-07-03,9,42.8,9.3
2002-022A,2017-07-04,10,39.4,9.6
2002-022A,2017-07-05,10,44.4,5.6
2002-022A,2017-07-06,6,39,1.8
2002-022A,2017-07-07,9,39,5.6
2002-022A,2017-07-08,12,40.7,16.7
2002-022A,2017-07-09,9,40,8.6
2002-022A,2017-07-10,6,37.1,5.8
2002-022A,2017-07-11,10,35.6,14.5
2002-022A,2017-07-12,12,41.8,14.7
2002-022A,2017-07-13,10,44.8,8.8
2002-022A,2017-07-14,10,43.5,12
2002-022A,2017-07-15,7,40.5,8.1
2002-022A,2017-07-16,8,39.3,7.7
2002-022A,2017-07-17,11,35.3,18.2
2002-022A,2017-07-18,10,44.7,8
2002-022A,2017-07-19,12,44.7,11.4
2002-022A,2017-07-20,13,44,13.6
2002-022A,2017-07-21,8,43.8,7.3
2002-022A,2017-07-22,11,43.5,13.1
2002-022A,2017-07-23,11,40.5,13.4
2002-022A,2017-07-24,15,41.5,17
2002-022A,2017-07-25,9,42,4.6
2002-022A,2017-07-26,7,40.5,3.1
2002-022A,2017-07-27,7,40.7,3.7
2002-022A,2017-07-28,5,38.6,1.8
2002-022A,2017-07-29,8,44.6,3.9
2002-022A,2017-07-30,10,41,14.1
2002-022A,2017-07-31,11,40.4,19.3
2002-022A,2017-08-01,9,41.1,12.7
2002-022A,2017-08-02,9,42.9,8.9
2002-022A,2017-08-03,12,44.9,7.9
2002-022A,2017-08-04,14,43.7,17
2002-022A,2017-08-05,15,41.6,15
2002-022A,2017-08-06,12,43.9,12
2002-022A,2017-08-07,12,47,7.7
2002-022A,2017-08-08,15,41.2,13.8
2002-022A,2017-08-09,14,44.6,7.7
2002-022A,2017-08-10,14,49.9,13.7
2002-022A,2017-08-11,13,42.5,14
2002-022A,2017-08-12,10,39.9,12.6
2002-022A,2017-08-13,8,41,11
2002-022A,2017-08-14,7,37.9,5.7
2002-022A,2017-08-15,8,37.2,5.5
2002-022A,2017-08-16,9,40.4,6.9
2002-022A,2017-08-17,12,43.3,7
2002-022A,2017-08-18,10,44.1,7.3
2002-022A,2017-08-19,9,42.2,6.4
2002-022A,2017-08-20,12,40.4,5.9
2002-022A,2017-08-21,11,39.7,11.8
2002-022A,2017-08-22,7,37.2,6.2
2002-022A,2017-08-23,8,40.8,5.5
2002-022A,2017-08-24,10,41.4,6.9
2002-022A,2017-08-25,8,39.3,4.7
2002-022A,2017-08-26,8,36.3,6.3
2002-022A,2017-08-27,13,38.4,11.5
2002-022A,2017-08-28,17,38.7,16.8
2002-022A,2017-08-29,12,41,12.9
2002-022A,2017-08-30,8,35,14.4
2002-022A,2017-08-31,8,38.6,12.8
2002-022A,2017-09-01,10,43.7,9.5
2002-022A,2017-09-02,10,43.6,9.7
2002-022A,2017-09-03,9,41.9,9.2
2002-022A,2017-09-04,9,43.9,5.7
2002-022A,2017-09-05,11,41.7,8.7
2002-022A,2017-09-06,14,47.4,10.6
2002-022A,2017-09-07,13,51.1,6
2002-022A,2017-09-08,9,40.1,12.1
2002-022A,2017-09-09,12,44.5,11.1
2002-022A,2017-09-10,11,46.2,10.5
2002-022A,2017-09-11,9,37.9,9.1
2002-022A,2017-09-12,14,36,15.9
2002-022A,2017-09-13,14,39.3,17.7
2002-022A,2017-09-14,9,41.2,6.7
2002-022A,2017-09-15,14,41.7,12.3
2002-022A,2017-09-16,15,47.3,8.6
2002-022A,2017-09-17,20,43.6,10.3
2002-022A,2017-09-18,17,46.3,11.7
2002-022A,2017-09-19,14,44,14.4
2002-022A,2017-09-20,9,42.1,7.6
2002-022A,2017-09-21,11,40.8,6.4
2002-022A,2017-09-22,15,44.8,8.3
2002-022A,2017-09-23,13,43.6,9
2002-022A,2017-09-24,14,41.6,13.1
2002-022A,2017-09-25,11,41.6,7.9
2002-022A,2017-09-26,12,47.9,6.7
2002-022A,2017-09-27,11,44.2,5.8
2002-022A,2017-09-28,13,46.2,5.6
2002-022A,2017-09-29,19,50.3,7.7
2002-022A,2017-09-30,12,47.5,15
2002-022A,2017-10-01,11,45.3,8.5
2002-022A,2017-10-02,17,46.4,9.5
2002-022A,2017-10-03,18,54.6,12
2002-022A,2017-10-04,12,44.4,7.8
2002-022A,2017-10-05,13,42.5,8
2002-022A,2017-10-06,15,48.2,14.7
2002-022A,2017-10-07,15,44.5,10.2
2002-022A,2017-10-08,12,44.2,6.2
2002-022A,2017-10-09,11,43.2,5.9
2002-022A,2017-10-10,13,50.7,6.1
2002-022A,2017-10-11,19,54.3,5.9
2002-022A,2017-10-12,22,46.8,8
2002-022A,2017-10-13,26,52.2,13.7
2002-022A,2017-10-14,15,51,9.6
2002-022A,2017-10-15,13,42,11.4
2002-022A,2017-10-16,12,47.3,9.7
2002-022A,2017-10-17,13,50.3,8.6
2002-022A,2017-10-18,14,49.5,6
2002-022A,2017-10-19,15,53.7,6.8
2002-022A,2017-10-20,14,51,9.1
2002-022A,2017-10-21,13,50.4,7.9
2002-022A,2017-10-22,22,46.9,12.9
2002-022A,2017-10-23,15,48.7,8.5
2002-022A,2017-10-24,17,44.9,16.1
2002-022A,2017-10-25,11,43.2,8.1
2002-022A,2017-10-26,13,47.1,8.1
2002-022A,2017-10-27,13,50.1,8.5
2002-022A,2017-10-28,12,43.8,6.7
2002-022A,2017-10-29,11,40.4,9.2
2002-022A,2017-10-30,11,41.4,7.7
2002-022A,2017-10-31,13,43.3,9.4
2002-022A,2017-11-01,13,44.1,12.9
2002-022A,2017-11-02,12,42.7,10
2002-022A,2017-11-03,12,46.6,6.7
2002-022A,2017-11-04,14,50.9,5.9
2002-022A,2017-11-05,18,53.8,6.4
2002-022A,2017-11-06,18,55.6,8.2
2002-022A,2017-11-07,18,53.8,6.7
2002-022A,2017-11-08,24,51.9,7.3
2002-022A,2017-11-09,28,48.3,11.9
2002-022A,2017-11-10,21,58.8,8.8
2002-022A,2017-11-11,18,61.5,5.5
2002-022A,2017-11-12,19,58.7,5.5
2002-022A,2017-11-13,20,58.4,4.7
2002-022A,2017-11-14,22,57,8.5
2002-022A,2017-11-15,24,55.5,7.9
2002-022A,2017-11-16,24,51.8,7.9
2002-022A,2017-11-17,23,49.6,6.3
2002-022A,2017-11-18,24,56.8,5.7
2002-022A,2017-11-19,23,58.8,9.1
2002-022A,2017-11-20,24,60.1,8
2002-022A,2017-11-21,20,60.8,10.4
2002-022A,2017-11-22,17,52.7,7.7
2002-022A,2017-11-23,23,58.8,8.8
2002-022A,2017-11-24,28,56.7,9.3
2002-022A,2017-11-25,26,61,9.3
2002-022A,2017-11-26,17,59,9.4
2002-022A,2017-11-27,15,56.2,16.9
2002-022A,2017-11-28,14,48.2,12.5
2002-022A,2017-11-29,14,48.2,9.1
2002-022A,2017-11-30,17,53,14.6
2002-022A,2017-12-01,16,51.7,7.4
2002-022A,2017-12-02,15,51,9
2002-022A,2017-12-03,15,48.1,7.9
2002-022A,2017-12-04,17,53.6,7.6
2002-022A,2017-12-05,17,53.5,7.3
2002-022A,2017-12-06,17,52,8.8
2002-022A,2017-12-07,19,55.3,6.2
2002-022A,2017-12-08,28,49.9,11
2002-022A,2017-12-09,17,52.5,7.7
2002-022A,2017-12-10,18,52,7.1
2002-022A,2017-12-11,18,53.7,9
2002-022A,2017-12-12,21,58.7,7.8
2002-022A,2017-12-13,25,60.9,6.3
2002-022A,2017-12-14,21,57.4,10.7
2002-022A,2017-12-15,17,51.2,9.9
2002-022A,2017-12-16,17,52.5,5.7
2002-022A,2017-12-17,19,55.8,6
2002-022A,2017-12-18,19,53.9,8.3
2002-022A,2017-12-19,16,47,12
2002-022A,2017-12-20,17,50.4,10.8
2002-022A,2017-12-21,22,55.5,10.3
2002-022A,2017-12-22,28,58.3,9.3
2002-022A,2017-12-23,21,61.1,6.6
2002-022A,2017-12-24,19,59.7,7.4
2002-022A,2017-12-25,16,51.5,8.7
2002-022A,2017-12-26,18,53.6,7.9
2002-022A,2017-12-27,19,52.9,8.1
2002-022A,2017-12-28,19,56.8,7.9
2002-022A,2017-12-29,15,50.7,9.2
2002-022A,2017-12-30,16,53.6,8.1
2002-022A,2017-12-31,24,61.6,7.7
2002-022A,2018-01-01,24,62.3,7
2002-022A,2018-01-02,26,60.8,6.9
2002-022A,2018-01-03,32,54.1,12.8
2002-022A,2018-01-04,20,57.7,9.9
2002-022A,2018-01-05,19,56.3,5.8
2002-022A,2018-01-06,20,57,8.7
2002-022A,2018-01-07,18,53.3,7.9
2002-022A,2018-01-08,22,56.3,8
2002-022A,2018-01-09,19,54.1,11.2
2002-022A,2018-01-10,17,50.4,11.9
2002-022A,2018-01-11,16,50.8,5.8
2002-022A,2018-01-12,24,55.4,5.9
2002-022A,2018-01-13,24,53.4,9.9
2002-022A,2018-01-14,16,46.7,10
2002-022A,2018-01-15,19,57.2,8.9
2002-022A,2018-01-16,16,50.9,12.9
2002-022A,2018-01-17,17,52.5,6.7
2002-022A,2018-01-18,23,59,6
2002-022A,2018-01-19,25,58.3,12.2
2002-022A,2018-01-20,16,48.2,9.9
2002-022A,2018-01-21,17,50.8,9
2002-022A,2018-01-22,18,53.5,8.8
2002-022A,2018-01-23,19,56.1,6.9
2002-022A,2018-01-24,18,57,7.4
2002-022A,2018-01-25,22,58,6.9
2002-022A,2018-01-26,20,55.8,10.5
2002-022A,2018-01-27,16,48.4,8.1
2002-022A,2018-01-28,16,48.9,5.4
2002-022A,2018-01-29,18,53,6.6
2002-022A,2018-01-30,18,54.4,5.7
2002-022A,2018-01-31,26,53.7,8.7
2002-022A,2018-02-01,21,64.5,10.6
2002-022A,2018-02-02,16,48.1,9.3
2002-022A,2018-02-03,20,57.4,10.9
2002-022A,2018-02-04,31,61.9,14.1
2002-022A,2018-02-05,22,62.7,7.6
2002-022A,2018-02-06,21,60.4,6.8
2002-022A,2018-02-07,19,53.8,9.2
2002-022A,2018-02-08,16,48.3,14.4
2002-022A,2018-02-09,16,53.6,12.1
2002-022A,2018-02-10,14,48.5,7.3
2002-022A,2018-02-11,22,53.4,10.9
2002-022A,2018-02-12,18,53.6,7.2
2002-022A,2018-02-13,18,49.4,9.3
2002-022A,2018-02-14,15,44.6,9.7
2002-022A,2018-02-15,13,48.5,10.7
2002-022A,2018-02-16,15,49.1,9.6
2002-022A,2018-02-17,16,51,6
2002-022A,2018-02-18,23,49.6,10
2002-022A,2018-02-19,18,55.5,8.9
2002-022A,2018-02-20,16,48.3,9.4
2002-022A,2018-02-21,17,52.6,10.3
2002-022A,2018-02-22,21,54.9,7.4
2002-022A,2018-02-23,24,55.6,5.9
2002-022A,2018-02-24,23,54.1,5.7
2002-022A,2018-02-25,21,57.3,5.4
2002-022A,2018-02-26,20,62.6,10.1
2002-022A,2018-02-27,21,59.5,12.4
2002-022A,2018-02-28,22,62,7.9
2002-022A,2018-03-01,20,58.8,11.5
2002-022A,2018-03-02,20,52.9,17
2002-022A,2018-03-03,19,51.5,10.2
2002-022A,2018-03-04,21,51.7,7.2
2002-022A,2018-03-05,23,53.4,6.1
2002-022A,2018-03-06,19,60.2,6.4
2002-022A,2018-03-07,20,59.7,8.6
2002-022A,2018-03-08,21,58.1,5.3
2002-022A,2018-03-09,20,62.2,7.1
2002-022A,2018-03-10,25,58.3,7.1
2002-022A,2018-03-11,28,58.4,11.9
2002-022A,2018-03-12,18,53.3,10.8
2002-022A,2018-03-13,18,51.1,8.1
2002-022A,2018-03-14,21,52.8,4.1
2002-022A,2018-03-15,24,55.2,5.8
2002-022A,2018-03-16,23,63.8,7.1
2002-022A,2018-03-17,20,67.4,8.5
2002-022A,2018-03-18,18,57.5,16.1
2002-022A,2018-03-19,18,55.6,12.8
2002-022A,2018-03-20,20,58.4,6.1
2002-022A,2018-03-21,23,61.9,8
2002-022A,2018-03-22,23,60.6,10.1
2002-022A,2018-03-23,17,53.4,9.4
2002-022A,2018-03-24,18,50.6,6
2002-022A,2018-03-25,17,49.9,12.2
2002-022A,2018-03-26,13,47,7.9
2002-022A,2018-03-27,14,45.8,6.5
2002-022A,2018-03-28,14,45.7,9.2
2002-022A,2018-03-29,12,43.4,9.3
2002-022A,2018-03-30,15,47.7,5.9
2002-022A,2018-03-31,16,47.5,5.4
2002-022A,2018-04-01,17,47.2,4.9
2002-022A,2018-04-02,19,44.2,7.8
2002-022A,2018-04-03,21,47,13.2
2002-022A,2018-04-04,19,52.8,12.5
2002-022A,2018-04-05,11,48.2,10.8
2002-022A,2018-04-06,14,50.4,12.8
2002-022A,2018-04-07,14,52.5,7
2002-022A,2018-04-08,14,52.4,6.7
2002-022A,2018-04-09,16,54.9,5.9
2002-022A,2018-04-10,13,48.5,5.3
2002-022A,2018-04-11,12,44,4.7
2002-022A,2018-04-12,15,49.3,3.6
2002-022A,2018-04-13,13,51.4,4.6
2002-022A,2018-04-14,15,56.1,5.1
2002-022A,2018-04-15,22,52.8,9.1
2002-022A,2018-04-16,20,53.5,7.2
2002-022A,2018-04-17,17,58.1,11.7
2002-022A,2018-04-18,18,58.9,5.5
2002-022A,2018-04-19,17,59.3,4.2
2002-022A,2018-04-20,19,60.5,7
2002-022A,2018-04-21,14,52.8,9.3
2002-022A,2018-04-22,11,40.8,12.2
2002-022A,2018-04-23,12,48.2,7.3
2002-022A,2018-04-24,16,54.8,8.3
2002-022A,2018-04-25,15,51.9,6.6
2002-022A,2018-04-26,15,45.6,10.2
2002-022A,2018-04-27,14,49.2,10.5
2002-022A,2018-04-28,10,42.6,8.9
2002-022A,2018-04-29,10,43.1,4.7
2002-022A,2018-04-30,10,43.3,2.6
2002-022A,2018-05-01,14,47.4,7.1
2002-022A,2018-05-02,12,45.1,11.9
2002-022A,2018-05-03,12,45,10.5
2002-022A,2018-05-04,12,49.9,6.1
2002-022A,2018-05-05,12,49,4.6
2002-022A,2018-05-06,10,45.7,3.7
2002-022A,2018-05-07,9,45.3,2.5
2002-022A,2018-05-08,14,47.9,5.3
2002-022A,2018-05-09,9,44,2.8
2002-022A,2018-05-10,10,46.8,5.3
2002-022A,2018-05-11,10,47,5.2
2002-022A,2018-05-12,12,48.8,4.2
2002-022A,2018-05-13,13,49.4,3.8
2002-022A,2018-05-14,14,49.9,6.8
2002-022A,2018-05-15,12,51.6,3.4
2002-022A,2018-05-16,14,50.1,8.7
2002-022A,2018-05-17,14,51,9.9
2002-022A,2018-05-18,17,48.7,10.5
2002-022A,2018-05-19,15,49.9,7.9
2002-022A,2018-05-20,14,48.4,7.5
2002-022A,2018-05-21,14,50.7,8.6
2002-022A,2018-05-22,13,48.5,7.1
2002-022A,2018-05-23,14,48.1,13.7
2002-022A,2018-05-24,9,41.2,10
2002-022A,2018-05-25,12,42.8,12.1
2002-022A,2018-05-26,8,41.6,8.3
2002-022A,2018-05-27,11,43.8,6.5
2002-022A,2018-05-28,11,43.2,5.5
2002-022A,2018-05-29,12,47,4.8
2002-022A,2018-05-30,8,43.3,3.9
2002-022A,2018-05-31,9,43.2,4.9
2002-022A,2018-06-01,12,47.6,9.1
2002-022A,2018-06-02,9,40.8,6.7
2002-022A,2018-06-03,8,40.7,5.3
2002-022A,2018-06-04,10,46.3,4.6
2002-022A,2018-06-05,10,47.1,4.6
2002-022A,2018-06-06,8,44.5,4.7
2002-022A,2018-06-07,10,44.9,5.5
2002-022A,2018-06-08,12,49.4,4.4
2002-022A,2018-06-09,8,43.1,3.4
2002-022A,2018-06-10,11,46.4,6.5
2002-022A,2018-06-11,11,45.4,5.2
2002-022A,2018-06-12,8,42.6,2
2002-022A,2018-06-13,10,45.6,4.5
2002-022A,2018-06-14,10,47.9,4.1
2002-022A,2018-06-15,11,45.1,5.6
2002-022A,2018-06-16,11,45.3,10.6
2002-022A,2018-06-17,10,45.9,3.2
2002-022A,2018-06-18,10,41.4,9.4
2002-022A,2018-06-19,11,43.9,11.2
2002-022A,2018-06-20,10,37.9,8.5
2002-022A,2018-06-21,11,44.2,8.7
2002-022A,2018-06-22,10,45.7,3.6
2002-022A,2018-06-23,9,41,8.2
2002-022A,2018-06-24,10,43.7,7.2
2002-022A,2018-06-25,10,42.1,9.4
2002-022A,2018-06-26,5,34.9,4.3
2002-022A,2018-06-27,5,33.1,5.8
2002-022A,2018-06-28,6,30.8,5.7
2002-022A,2018-06-29,11,45.1,11.5
2002-022A,2018-06-30,12,47.2,8.8
2002-022A,2018-07-01,9,42.4,7.2
2002-022A,2018-07-02,9,40.1,7.5
2002-022A,2018-07-03,9,41.2,9.8
2002-022A,2018-07-04,9,42.8,9.3
2002-022A,2018-07-05,10,39.4,9.6
2002-022A,2018-07-06,10,44.4,5.6
2002-022A,2018-07-07,6,39,1.8
2002-022A,2018-07-08,9,39,5.6
2002-022A,2018-07-09,12,40.7,16.7
2002-022A,2018-07-10,9,40,8.6
2002-022A,2018-07-11,6,37.1,5.8
2002-022A,2018-07-12,10,35.6,14.5
2002-022A,2018-07-13,12,41.8,14.7
2002-022A,2018-07-14,10,44.8,8.8
2002-022A,2018-07-15,10,43.5,12
2002-022A,2018-07-16,7,40.5,8.1
2002-022A,2018-07-17,8,39.3,7.7
2002-022A,2018-07-18,11,35.3,18.2
2002-022A,2018-07-19,10,44.7,8
2002-022A,2018-07-20,12,44.7,11.4
2002-022A,2018-07-21,13,44,13.6
2002-022A,2018-07-22,8,43.8,7.3
2002-022A,2018-07-23,11,43.5,13.1
2002-022A,2018-07-24,11,40.5,13.4
2002-022A,2018-07-25,15,41.5,17
2002-022A,2018-07-26,9,42,4.6
2002-022A,2018-07-27,7,40.5,3.1
2002-022A,2018-07-28,7,40.7,3.7
2002-022A,2018-07-29,5,38.6,1.8
2002-022A,2018-07-30,8,44.6,3.9
2002-022A,2018-07-31,10,41,14.1
2002-022A,2018-08-01,11,40.4,19.3
2002-022A,2018-08-02,9,41.1,12.7
2002-022A,2018-08-03,9,42.9,8.9
2002-022A,2018-08-04,12,44.9,7.9
2002-022A,2018-08-05,14,43.7,17
2002-022A,2018-08-06,15,41.6,15
2002-022A,2018-08-07,12,43.9,12
2002-022A,2018-08-08,12,47,7.7
2002-022A,2018-08-09,15,41.2,13.8
2002-022A,2018-08-10,14,44.6,7.7
2002-022A,2018-08-11,14,49.9,13.7
2002-022A,2018-08-12,13,42.5,14
2002-022A,2018-08-13,10,39.9,12.6
2002-022A,2018-08-14,8,41,11
2002-022A,2018-08-15,7,37.9,5.7
2002-022A,2018-08-16,8,37.2,5.5
2002-022A,2018-08-17,9,40.4,6.9
2002-022A,2018-08-18,12,43.3,7
2002-022A,2018-08-19,10,44.1,7.3
2002-022A,2018-08-20,9,42.2,6.4
2002-022A,2018-08-21,12,40.4,5.9
2002-022A,2018-08-22,11,39.7,11.8
2002-022A,2018-08-23,7,37.2,6.2
2002-022A,2018-08-24,8,40.8,5.5
2002-022A,2018-08-25,10,41.4,6.9
2002-022A,2018-08-26,8,39.3,4.7
2002-022A,2018-08-27,8,36.3,6.3
2002-022A,2018-08-28,13,38.4,11.5
2002-022A,2018-08-29,17,38.7,16.8
2002-022A,2018-08-30,12,41,12.9
2002-022A,2018-08-31,8,35,14.4
2002-022A,2018-09-01,8,38.6,12.8
2002-022A,2018-09-02,10,43.7,9.5
2002-022A,2018-09-03,10,43.6,9.7
2002-022A,2018-09-04,9,41.9,9.2
2002-022A,2018-09-05,9,43.9,5.7
2002-022A,2018-09-06,11,41.7,8.7
2002-022A,2018-09-07,14,47.4,10.6
2002-022A,2018-09-08,13,51.1,6
2002-022A,2018-09-09,9,40.1,12.1
2002-022A,2018-09-10,12,44.5,11.1
2002-022A,2018-09-11,11,46.2,10.5
2002-022A,2018-09-12,9,37.9,9.1
2002-022A,2018-09-13,14,36,15.9
2002-022A,2018-09-14,14,39.3,17.7
2002-022A,2018-09-15,9,41.2,6.7
2002-022A,2018-09-16,14,41.7,12.3
2002-022A,2018-09-17,15,47.3,8.6
2002-022A,2018-09-18,20,43.6,10.3
2002-022A,2018-09-19,17,46.3,11.7
2002-022A,2018-09-20,14,44,14.4
2002-022A,2018-09-21,9,42.1,7.6
2002-022A,2018-09-22,11,40.8,6.4
2002-022A,2018-09-23,15,44.8,8.3
2002-022A,2018-09-24,13,43.6,9
2002-022A,2018-09-25,14,41.6,13.1
2002-022A,2018-09-26,11,41.6,7.9
2002-022A,2018-09-27,12,47.9,6.7
2002-022A,2018-09-28,11,44.2,5.8
2002-022A,2018-09-29,13,46.2,5.6
2002-022A,2018-09-30,19,50.3,7.7
2002-022A,2018-10-01,12,47.5,15
2002-022A,2018-10-02,11,45.3,8.5
2002-022A,2018-10-03,17,46.4,9.5
2002-022A,2018-10-04,18,54.6,12
2002-022A,2018-10-05,12,44.4,7.8
2002-022A,2018-10-06,13,42.5,8
2002-022A,2018-10-07,15,48.2,14.7
2002-022A,2018-10-08,15,44.5,10.2
2002-022A,2018-10-09,12,44.2,6.2
2002-022A,2018-10-10,11,43.2,5.9
2002-022A,2018-10-11,13,50.7,6.1
2002-022A,2018-10-12,19,54.3,5.9
2002-022A,2018-10-13,22,46.8,8
2002-022A,2018-10-14,26,52.2,13.7
2002-022A,2018-10-15,15,51,9.6
2002-022A,2018-10-16,13,42,11.4
2002-022A,2018-10-17,12,47.3,9.7
2002-022A,2018-10-18,13,50.3,8.6
2002-022A,2018-10-19,14,49.5,6
2002-022A,2018-10-20,15,53.7,6.8
2002-022A,2018-10-21,14,51,9.1
2002-022A,2018-10-22,13,50.4,7.9
2002-022A,2018-10-23,22,46.9,12.9
2002-022A,2018-10-24,15,48.7,8.5
2002-022A,2018-10-25,17,44.9,16.1
2002-022A,2018-10-26,11,43.2,8.1
2002-022A,2018-10-27,13,47.1,8.1
2002-022A,2018-10-28,13,50.1,8.5
2002-022A,2018-10-29,12,43.8,6.7
2002-022A,2018-10-30,11,40.4,9.2
2002-022A,2018-10-31,11,41.4,7.7
2002-022A,2018-11-01,13,43.3,9.4
2002-022A,2018-11-02,13,44.1,12.9
2002-022A,2018-11-03,12,42.7,10
2002-022A,2018-11-04,12,46.6,6.7
2002-022A,2018-11-05,14,50.9,5.9
2002-022A,2018-11-06,18,53.8,6.4
2002-022A,2018-11-07,18,55.6,8.2
2002-022A,2018-11-08,18,53.8,6.7
2002-022A,2018-11-09,24,51.9,7.3
2002-022A,2018-11-10,28,48.3,11.9
2002-022A,2018-11-11,21,58.8,8.8
2002-022A,2018-11-12,18,61.5,5.5
2002-022A,2018-11-13,19,58.7,5.5
2002-022A,2018-11-14,20,58.4,4.7
2002-022A,2018-11-15,22,57,8.5
2002-022A,2018-11-16,24,55.5,7.9
2002-022A,2018-11-17,24,51.8,7.9
2002-022A,2018-11-18,23,49.6,6.3
2002-022A,2018-11-19,24,56.8,5.7
2002-022A,2018-11-20,23,58.8,9.1
2002-022A,2018-11-21,24,60.1,8
2002-022A,2018-11-22,20,60.8,10.4
2002-022A,2018-11-23,17,52.7,7.7
2002-022A,2018-11-24,23,58.8,8.8
2002-022A,2018-11-25,28,56.7,9.3
2002-022A,2018-11-26,26,61,9.3
2002-022A,2018-11-27,17,59,9.4
2002-022A,2018-11-28,15,56.2,16.9
2002-022A,2018-11-29,14,48.2,12.5
2002-022A,2018-11-30,14,48.2,9.1
2002-022A,2018-12-01,17,53,14.6
2002-022A,2018-12-02,16,51.7,7.4
2002-022A,2018-12-03,15,51,9
2002-022A,2018-12-04,15,48.1,7.9
2002-022A,2018-12-05,17,53.6,7.6
2002-022A,2018-12-06,17,53.5,7.3
2002-022A,2018-12-07,17,52,8.8
2002-022A,2018-12-08,19,55.3,6.2
2002-022A,2018-12-09,28,49.9,11
2002-022A,2018-12-10,17,52.5,7.7
2002-022A,2018-12-11,18,52,7.1
2002-022A,2018-12-12,18,53.7,9
2002-022A,2018-12-13,21,58.7,7.8
2002-022A,2018-12-14,25,60.9,6.3
2002-022A,2018-12-15,21,57.4,10.7
2002-022A,2018-12-16,17,51.2,9.9
2002-022A,2018-12-17,17,52.5,5.7
2002-022A,2018-12-18,19,55.8,6
2002-022A,2018-12-19,19,53.9,8.3
2002-022A,2018-12-20,16,47,12
2002-022A,2018-12-21,17,50.4,10.8
2002-022A,2018-12-22,22,55.5,10.3
2002-022A,2018-12-23,28,58.3,9.3
2002-022A,2018-12-24,21,61.1,6.6
2002-022A,2018-12-25,19,59.7,7.4
2002-022A,2018-12-26,16,51.5,8.7
2002-022A,2018-12-27,18,53.6,7.9
2002-022A,2018-12-28,19,52.9,8.1
2002-022A,2018-12-29,19,56.8,7.9
2002-022A,2018-12-30,15,50.7,9.2
2002-022A,2018-12-31,16,53.6,8.1
2002-022A,2019-01-01,24,61.6,7.7
2002-022A,2019-01-02,24,62.3,7
2002-022A,2019-01-03,26,60.8,6.9
2002-022A,2019-01-04,32,54.1,12.8
2002-022A,2019-01-05,20,57.7,9.9
2002-022A,2019-01-06,19,56.3,5.8
2002-022A,2019-01-07,20,57,8.7
2002-022A,2019-01-08,18,53.3,7.9
2002-022A,2019-01-09,22,56.3,8
2002-022A,2019-01-10,19,54.1,11.2
2002-022A,2019-01-11,17,50.4,11.9
2002-022A,2019-01-12,16,50.8,5.8
2002-022A,2019-01-13,24,55.4,5.9
2002-022A,2019-01-14,24,53.4,9.9
2002-022A,2019-01-15,16,46.7,10
2002-022A,2019-01-16,19,57.2,8.9
2002-022A,2019-01-17,16,50.9,12.9
2002-022A,2019-01-18,17,52.5,6.7
2002-022A,2019-01-19,23,59,6
2002-022A,2019-01-20,25,58.3,12.2
2002-022A,2019-01-21,16,48.2,9.9
2002-022A,2019-01-22,17,50.8,9
2002-022A,2019-01-23,18,53.5,8.8
2002-022A,2019-01-24,19,56.1,6.9
2002-022A,2019-01-25,18,57,7.4
2002-022A,2019-01-26,22,58,6.9
2002-022A,2019-01-27,20,55.8,10.5
2002-022A,2019-01-28,16,48.4,8.1
2002-022A,2019-01-29,16,48.9,5.4
2002-022A,2019-01-30,18,53,6.6
2002-022A,2019-01-31,18,54.4,5.7
2002-022A,2019-02-01,26,53.7,8.7
2002-022A,2019-02-02,21,64.5,10.6
2002-022A,2019-02-03,16,48.1,9.3
2002-022A,2019-02-04,20,57.4,10.9
2002-022A,2019-02-05,31,61.9,14.1
2002-022A,2019-02-06,22,62.7,7.6
2002-022A,2019-02-07,21,60.4,6.8
2002-022A,2019-02-08,19,53.8,9.2
2002-022A,2019-02-09,16,48.3,14.4
2002-022A,2019-02-10,16,53.6,12.1
2002-022A,2019-02-11,14,48.5,7.3
2002-022A,2019-02-12,22,53.4,10.9
2002-022A,2019-02-13,18,53.6,7.2
2002-022A,2019-02-14,18,49.4,9.3
2002-022A,2019-02-15,15,44.6,9.7
2002-022A,2019-02-16,13,48.5,10.7
2002-022A,2019-02-17,15,49.1,9.6
2002-022A,2019-02-18,16,51,6
2002-022A,2019-02-19,23,49.6,10
2002-022A,2019-02-20,18,55.5,8.9
2002-022A,2019-02-21,16,48.3,9.4
2002-022A,2019-02-22,17,52.6,10.3
2002-022A,2019-02-23,21,54.9,7.4
2002-022A,2019-02-24,24,55.6,5.9
2002-022A,2019-02-25,23,54.1,5.7
2002-022A,2019-02-26,21,57.3,5.4
