latitude,longitude,power,confidence,surface_temperature_celcius
-35.7116,142.146,19.4,81,55
-36.2152,146.0516,26.9,85,60
-36.2153,146.0388,19.3,81,55
-37.4528,145.3719,29.4,80,54
-36.9375,141.6599,41.4,87,63
-36.0983,145.6035,20.9,82,56
-36.2137,146.0565,26.6,85,60
-36.5819,145.5157,35.7,86,62
-36.5856,145.498,27,82,56
-37.3733,143.5813,23.1,80,54
-37.5631,143.5635,32.6,84,59
-37.6595,142.8794,30.7,82,56
-37.6566,142.8949,49.8,85,67
-35.8989,141.2123,69,95,78
-36.5808,145.5206,37.9,87,63
-37.9676,143.5739,39.7,88,64
-37.175,145.2049,22.4,84,41
-37.5687,145.5508,91.1,93,83
-36.1918,145.9508,15.9,80,53
-36.2746,145.8558,16.3,80,54
-36.1933,145.9383,17.4,81,54
-35.6131,143.0059,18.1,81,55
-36.0964,143.6007,18.2,81,54
-36.0325,146.14,57.3,82,76
-35.0093,142.2233,25.9,82,56
-37.9519,143.3607,62.9,82,75
-35.9153,142.2372,18.6,82,56
-37.3548,143.594,135.5,100,102
-37.8449,143.1401,74.5,97,80
-35.9416,145.1067,19.8,80,53
-37.5832,143.4251,19.5,80,53
-37.6784,143.1473,130.8,100,101
-37.5815,143.4365,57.5,94,75
-37.5245,145.5416,55.9,100,65
-37.2079,145.8921,19,83,41
-37.5266,145.5291,25.4,94,45
-37.8057,146.0203,123.3,87,96
-37.8424,145.9774,81.5,97,81
-37.6467,144.1754,31.6,86,61
-37.5512,145.4967,39.7,85,60
-37.943,143.9043,39.3,91,68
-37.9009,143.5313,74.7,98,84
-37.8018,145.9554,153,87,104
-37.2047,145.8934,45.9,84,66
-37.8977,143.5241,17.3,81,55
-37.3838,142.8963,209.1,100,120
-35.9497,142.1392,13.1,81,55
-35.9534,142.1345,12.3,80,54
-37.5568,143.1404,69,97,81
-37.2151,145.8955,104,94,91
-35.1834,141.7888,12.8,81,55
-38.1795,144.0157,70.7,98,82
-37.8408,145.9926,48.2,89,65
-35.193,141.7971,11.5,80,53
-37.8372,146.0255,106.1,94,91
-37.3857,142.8728,20.3,81,55
-36.7164,141.0011,23,85,59
-37.931,143.9027,44.4,92,71
-37.9292,143.9235,26.4,86,61
-37.5541,145.5041,95.5,99,86
-37.7801,145.9155,69.7,94,75
-37.8302,145.9912,73.1,90,78
-38.1813,143.9948,17.5,80,54
-37.5505,145.5396,42.1,85,60
-35.7661,142.5166,11.1,80,53
-37.8249,146.0406,95.1,94,87
-37.7731,145.9204,80.3,97,80
-37.7408,146.1798,75.6,95,77
-37.8992,143.5532,121.2,100,100
-37.8958,143.5459,146.9,100,107
-37.5494,145.5142,45.1,88,64
-37.698,143.3076,80.8,99,86
-37.5587,143.1175,26.3,85,60
-37.2257,145.8966,40.5,87,62
-36.7306,141.0025,35.4,89,66
-36.2318,143.8182,14.6,81,55
-35.1012,141.9803,12.6,81,55
-37.8159,142.3152,28.8,85,59
-37.6646,142.0759,56.9,94,74
-37.711,143.298,39.1,88,64
-37.6629,142.0685,50,92,70
-37.8125,142.3322,23.9,82,56
-37.8119,142.3251,35.7,87,63
-37.7155,142.7649,37.7,92,70
-36.7346,141.4555,14.1,83,57
-37.7137,142.7766,66,98,83
-38.0155,143.903,14.6,81,54
-38.1046,143.9198,24.1,86,61
-38.0952,143.9172,41.4,92,70
-38.0972,143.9048,13.7,80,54
-37.6473,142.0652,35.9,91,69
-38.1805,144.0254,55.5,95,77
-36.6344,143.0503,17.8,84,58
-36.6364,143.022,16.2,83,57
-36.6293,143.045,12.7,81,55
-37.8289,143.8145,174,100,115
-37.8309,143.8022,29.9,90,67
-37.8268,143.8269,18,87,62
-37.8361,143.8294,132.2,100,106
-37.9813,142.5002,10.2,80,54
-37.5422,148.8356,17,84,42
-37.55,148.8312,21.7,100,48
-37.5482,148.8427,14.4,81,41
-38.6177,143.8548,16.8,85,41
-37.5331,144.7244,24.3,89,65
-38.6081,143.8794,97.6,92,93
-38.5948,143.8836,26.7,81,55
-38.5964,143.8955,57,81,73
-37.7369,143.9269,47.4,93,72
-37.7345,143.9132,38.3,90,67
-35.6208,142.2412,20.8,88,64
-35.6274,142.2376,20.7,88,64
-35.6236,142.2262,31.5,91,69
-37.0929,141.8458,24.8,84,58
-37.864,141.8596,34.9,89,66
-37.8653,141.8645,50.7,94,74
-37.8764,141.861,62,96,79
-37.8671,141.8419,17.3,80,54
-37.8778,141.8658,66.7,97,80
-37.0843,141.8816,58.8,94,75
-37.0824,141.8314,69.3,96,79
-37.0841,141.8866,53.3,93,73
-37.082,141.8365,97.7,100,91
-35.7397,141.3538,20.3,82,56
-34.5071,141.3815,13.8,83,57
-37.325,143.4882,27.3,82,56
-37.2257,144.7184,37.4,86,62
-37.228,144.7052,85.7,99,85
-37.2183,144.7022,77.3,97,81
-37.222,144.7006,83.4,98,82
-37.2201,144.7235,46.1,88,65
-37.1862,144.6738,155.2,100,106
-37.1732,144.6668,205.9,100,117
-37.2131,144.6548,59,93,72
-37.2006,144.6529,81.8,98,83
-37.2094,144.6994,42.6,87,63
-37.2535,144.6822,64.7,90,78
-36.7962,147.8483,29.3,80,54
-36.7967,147.8533,31.3,82,55
-37.2574,144.6628,127.5,99,100
-37.2462,144.6577,58.6,82,76
-36.8539,143.0038,33.8,89,65
-36.8451,141.6952,170.6,100,112
-36.8433,141.7173,164.3,100,111
-36.8446,141.7273,20.6,82,57
-35.1978,142.565,26.3,85,60
-35.2006,142.5747,22.8,83,57
-37.2282,144.657,50.6,89,66
-38.3527,143.9512,38.7,83,58
-36.8526,144.2273,35.1,86,61
-37.0951,144.2097,37.6,87,62
-37.2301,144.6452,78.3,96,80
-37.2393,144.6476,36.8,83,57
-34.6347,141.1817,47.2,91,70
-38.3355,146.993,116.5,100,93
-34.644,141.184,43.2,90,68
-34.6459,141.1722,34.4,87,63
-38.3398,146.9725,42.6,85,60
-34.6366,141.1699,52.3,93,72
-36.8214,146.1329,33.3,82,56
-36.5269,143.8421,78.5,98,82
-37.3667,141.1557,62.1,93,73
-38.0211,144.5061,87.3,97,82
-38.0238,144.4986,65.6,88,72
-35.7226,141.5776,136.1,100,102
-35.6827,141.5668,35.4,88,63
-35.6695,141.5854,36.7,88,64
-35.7026,141.5722,111.2,100,95
-35.6719,141.5715,35.4,88,64
-35.7001,141.5861,70.9,97,81
-35.7101,141.5888,146.2,100,105
-35.6702,141.578,58,94,75
-37.7283,140.9879,50.5,100,60
-34.6387,142.8266,30.4,81,54
-35.5372,142.2646,45,82,62
-37.2719,142.4853,47.3,89,66
-37.4325,143.2391,36.7,81,55
-34.3321,142.2316,70.8,96,79
-34.3305,142.2464,39,87,62
-35.5167,142.2247,55.2,90,67
-35.539,142.2523,51.9,90,68
-37.8083,141.2693,86.3,91,81
-35.5291,142.1694,68.8,95,76
-34.7237,142.9219,35.8,100,51
-37.4357,143.2375,40.3,100,52
-37.2071,141.1297,135.6,94,99
-37.2055,141.141,74.9,83,77
-37.2145,141.1431,94.1,98,84
-37.2161,141.1318,210.8,100,117
-36.4172,146.587,30.7,97,46
-36.4157,146.5933,45.6,100,57
-36.4156,146.601,35.8,100,50
-38.3382,146.6374,25.4,82,40
-38.5409,146.4151,44.3,82,61
-38.5425,146.4036,59,91,70
-37.6418,142.5008,35.1,80,53
-37.7541,141.3397,186,100,112
-38.0342,142.0627,51.2,89,66
-36.5352,143.2865,46.5,87,62
-37.7633,141.3416,44.7,86,62
-37.7557,141.3278,111.7,100,91
-38.0358,142.0511,38.6,84,58
-36.7555,146.9575,26.6,86,42
-38.036,142.0521,36.1,80,53
-37.4318,143.2418,43.4,100,54
-36.3774,144.6173,37.5,84,58
-38.3478,143.8731,41.9,85,60
-36.6225,146.9771,80,96,79
-38.1381,144.0927,60.6,92,72
-36.617,142.225,41.4,87,63
-37.4333,143.2473,56,91,69
-36.6244,142.2386,56.1,92,71
-38.1359,144.1053,49.6,89,66
-36.9907,143.4305,59.7,92,72
-37.4427,143.2338,24.8,82,40
-36.1151,145.2736,43.5,87,63
-36.1269,145.2753,38.1,85,60
-35.9694,146.5629,34.1,81,55
-36.3056,145.7605,56.3,91,69
-36.863,146.5171,64.8,93,72
-36.8541,146.5059,38,82,57
-36.359,145.4255,45.3,86,61
-38.2323,147.1649,37.2,81,55
-37.5975,140.9983,51.2,88,63
-36.2621,147.5912,35,80,54
-38.5236,146.5817,37.6,83,57
-38.5255,146.5377,35.5,82,55
-37.707,148.0354,50,88,65
-37.7082,148.0279,44.7,87,62
-35.2846,143.1446,35.9,85,60
-35.2966,143.1577,82.9,98,83
-38.5251,146.5715,97.1,99,86
-35.295,143.1429,148.5,100,104
-35.2862,143.1594,37.4,86,61
-36.2947,145.6493,33.9,85,59
-36.0414,146.5262,30.2,82,55
-36.6163,143.5238,27.3,82,56
-36.6147,143.535,43.8,89,66
-36.4155,145.6308,56.5,93,72
-36.2929,145.6609,47.4,90,67
-37.3648,143.49,163.2,100,107
-37.3572,143.4766,83.7,97,82
-37.6523,143.3351,46.5,89,65
-37.3635,143.4694,79.7,97,81
-37.6356,142.6838,96.1,100,88
-37.5449,143.4912,27.2,80,53
-37.6207,143.5294,41.1,86,61
-38.171,144.0054,28.6,82,56
-37.3905,145.1195,124.4,100,95
-37.4879,142.2085,112,100,93
-34.6946,140.9844,27.5,81,55
-36.4987,145.0854,50.9,91,69
-37.6819,143.0313,99.7,100,89
-36.4664,144.8609,29.3,81,55
-38.0196,143.7438,97.3,94,89
-37.7143,143.1884,154.5,100,106
-37.6616,143.3374,42.8,88,64
-37.4869,141.2156,72.1,95,76
-38.2095,142.0642,64.6,93,73
-37.4952,142.2219,102.6,100,89
-36.6987,142.5411,23.8,80,53
-37.4885,141.2043,172,100,108
-37.7476,143.6209,54.9,91,69
-37.787,143.0155,36.8,85,60
-37.7947,142.9069,32.1,83,57
-37.5043,142.2241,57.6,91,70
-37.393,145.1056,49.3,83,64
-36.4914,145.0766,50.2,91,68
-38.1731,143.9928,94.1,100,88
-38.2078,142.0757,93.9,99,86
-37.9576,142.9851,39.6,86,61
-38.0134,143.7484,66.6,95,76
-37.6911,143.0336,53.2,91,69
-37.645,143.3206,39.1,86,61
-37.693,143.0217,49.5,90,67
-37.6838,143.0194,44.3,88,65
-37.6463,142.9181,61.5,94,74
-37.5429,143.5034,163.3,100,108
-38.4011,143.7928,66.9,94,75
-37.6338,142.6954,51,91,68
-37.6557,142.6767,74.6,96,80
-37.4431,143.6626,48.2,89,65
-37.4472,143.638,30.5,81,54
-37.5726,142.6129,29.3,81,55
-37.5095,143.0737,87.7,99,84
-37.3615,143.4817,173.8,100,110
-37.5744,142.6012,139.1,100,101
-37.4451,143.6503,42.6,87,62
-37.4987,142.1992,46.1,89,66
-37.4861,142.2197,106.9,100,91
-37.468,142.2154,49.8,89,66
-37.4771,142.2176,43.1,87,62
-37.0799,143.6209,70.5,95,78
-36.6708,144.6385,35.4,85,60
-37.0893,143.6234,150.5,100,104
-36.4888,145.0911,66.9,95,77
-36.4886,145.0826,100.8,100,90
-36.6835,141.1053,83.1,98,82
-36.8034,141.7954,27.3,80,54
-36.0903,145.9579,32.7,84,58
-35.7925,143.771,32.7,85,59
-37.3632,143.4736,57.1,91,68
-37.3559,143.4884,51.5,89,66
-37.3653,143.486,32.2,80,53
-37.3538,143.4761,80.5,96,79
-37.5521,143.5534,33.4,80,54
-38.3546,146.6229,22.3,81,40
-38.3565,146.6109,24.9,89,42
-37.6135,143.532,32.9,100,48
-37.6226,143.5339,31,99,47
-37.5178,142.7002,33.7,85,59
-36.0952,146.0104,33.2,84,58
-36.3291,146.0567,32.3,83,57
-36.4768,144.4848,33.9,85,59
-36.1294,143.7055,52.6,91,69
-36.3702,145.465,38.9,86,61
-38.0782,143.9354,45.2,89,65
-36.0935,146.0281,60.4,93,73
-36.3273,146.0616,37.4,85,60
-36.4651,144.488,36.1,85,60
-36.4776,144.4896,45.7,89,66
-36.3719,145.4455,28.6,80,54
-36.3756,145.4608,47.4,89,66
-36.3743,144.8028,33,83,58
-36.0771,147.6399,103.2,100,89
-36.1931,146.0479,40.5,87,63
-37.8043,141.7212,60.9,92,71
-37.5533,143.5509,32.6,82,56
-37.5204,142.7055,62.3,94,74
-37.8022,141.7279,53.4,90,68
-38.3578,146.6282,116.4,94,94
-38.1584,141.2713,48.7,88,64
-38.1442,141.2727,227.2,100,120
-38.1478,141.2673,210.4,94,117
-38.1497,141.2968,50.4,88,64
-36.6681,141.4604,39.7,85,59
-36.0546,146.5778,72.4,90,77
-37.6192,143.4996,49.1,88,64
-38.5338,146.4973,41.8,84,58
-38.5242,146.4955,43.4,84,59
-37.7615,141.4025,127,87,95
-37.8911,141.5388,106.2,100,88
-36.3995,144.0448,25,81,55
-37.3861,145.8379,90.4,98,83
-37.4002,145.3233,65.2,93,73
-37.3275,145.6183,141.2,94,101
-37.3866,145.832,94.7,99,85
-36.347,145.4768,37.9,83,57
-37.4134,145.3248,77.6,96,79
-36.3455,145.4836,40.7,85,59
-36.3331,145.6444,31.3,82,55
-36.2841,145.4448,43,86,60
-37.4154,145.2995,62.7,92,72
-36.3326,145.6514,53.5,91,69
-37.3247,145.6228,85.8,92,83
-37.078,143.8435,36.4,85,59
-37.079,143.8485,36.1,84,59
-36.7624,142.5172,36.9,81,55
-36.8363,142.1168,43.8,89,66
-36.7944,145.097,41.1,87,62
-36.9928,143.8334,52.7,91,70
-36.3025,141.7496,60.4,94,75
-38.0092,141.3008,174.2,100,109
-36.8681,141.983,24.8,81,54
-36.9565,141.8837,192.9,100,116
-37.1322,142.5628,39.6,86,60
-36.9034,142.7607,41.6,88,64
-35.9591,142.0811,31.7,84,59
-38.04,141.4679,54.3,91,68
-36.042,145.5558,31.6,82,56
-35.868,145.4313,55.5,92,70
-36.8795,141.9731,136.6,100,102
-38.0419,141.456,136.1,100,99
-38.0028,141.2927,88.6,98,83
-36.5534,145.5542,71.1,96,78
-36.463,145.6562,73.3,96,79
-36.9056,142.7476,49.1,91,68
-36.3767,145.5653,43.6,88,64
-37.7218,142.1779,85.9,93,84
-36.3803,145.5469,61.9,93,74
-36.9451,141.8935,25.2,81,55
-36.8821,141.9794,73.5,97,81
-37.7462,141.5095,31.9,80,54
-36.8774,141.9854,44.8,90,67
-36.8841,141.9671,23.9,80,54
-36.0368,145.5596,47.3,89,66
-36.0118,145.5863,40.1,86,62
-36.7008,140.9914,34.3,86,60
-36.2288,141.7497,26,81,55
-35.9496,142.0786,36.6,87,62
-36.7993,142.8945,219.3,100,120
-36.7974,142.8827,133.6,100,100
-36.7317,145.8961,48,87,63
-36.7408,145.8942,43.5,85,60
-36.8109,145.8722,24,86,41
-36.8086,145.8856,25.8,91,43
-36.8077,145.8798,30,97,46
-36.8209,145.8667,89.9,98,83
-36.5136,145.3415,35.2,84,58
-36.7383,145.2798,78.9,97,81
-36.8226,145.851,34.9,81,55
-36.8281,145.8588,214.7,100,118
-36.7119,146.5649,52.3,89,65
-36.8265,145.8743,83.1,97,81
-36.5185,145.3324,50.5,90,68
-36.6115,145.281,29.9,81,55
-36.7888,145.967,31.2,81,55
-36.7104,146.578,83.6,97,80
-36.6149,145.2705,45.8,89,65
-34.8872,140.9794,27.2,80,54
-36.535,144.6951,54.7,92,70
-36.8475,145.8994,35,100,49
-36.8613,145.881,23.3,81,40
-36.6116,141.2888,57.8,92,70
-35.9319,142.1197,51.8,90,68
-36.6182,141.281,57.1,92,70
-37.3269,141.03,47.6,88,63
-38.5024,146.5994,37,81,55
-38.1467,141.2785,148.1,100,102
-38.493,146.619,34.7,80,53
-38.5041,146.617,57.3,90,68
-38.1377,141.2805,42.9,85,60
-36.1185,147.8235,26.6,81,54
-36.2568,145.6277,32.9,84,59
-36.2521,145.6519,41.9,88,65
-36.1373,145.8751,54.1,93,73
-36.133,147.4902,74.2,96,78
-36.146,145.8692,38.5,88,64
-36.132,145.8678,32.7,86,61
-37.5387,145.6234,40.2,80,59
-36.1202,147.8039,61.1,94,74
-36.1333,147.4954,134.8,100,99
-36.2549,145.6575,35.7,86,61
-36.1392,145.8464,37.2,88,64
-34.9137,143.0387,22.9,81,55
-34.9128,143.0457,25.2,82,56
-36.6434,141.5843,80.3,98,83
-36.3308,141.7602,123.6,100,99
-38.3388,144.0582,50.9,91,69
-35.1037,142.5927,29.5,87,63
-37.8068,142.8354,35,86,62
-37.1405,141.3922,27.5,81,54
-36.3171,141.2999,67.8,96,79
-38.225,143.9238,25.7,83,57
-38.3576,144.0632,45.4,89,66
-37.5009,142.6734,48.2,91,69
-36.1844,142.0597,32,86,61
-37.4917,143.0809,112.9,100,95
-36.1826,142.071,25,83,57
-38.6515,143.5739,70.7,95,76
-37.4973,143.0454,26.4,83,57
-37.836,142.8916,46.8,91,68
-38.0149,141.003,84,97,82
-37.7651,142.7585,75.4,97,82
-37.1921,142.6394,64.9,95,77
-37.1829,142.6371,78.6,98,83
-38.3461,144.0733,35.9,86,61
-36.9688,142.0597,48.4,91,70
-36.2521,141.3014,68.7,96,79
-37.7633,142.7702,53.4,93,72
-36.7532,142.9563,31.3,86,61
-35.1056,142.5809,18.2,81,55
-38.3555,144.0757,70.1,96,78
-38.0041,143.9041,105.6,100,92
-37.8378,142.8799,22.4,80,53
-36.3859,141.2634,30.7,85,59
-37.8087,142.8237,36,87,62
-38.0165,140.9916,139.2,100,100
-37.5802,142.7,211,100,120
-37.5821,142.6884,87.7,100,88
-37.5009,143.0833,102,94,92
-37.5028,143.0714,45.4,91,69
-37.4936,143.0691,35.6,87,63
-37.1902,142.651,44.7,90,67
-37.1811,142.6487,42,89,66
-36.9705,142.0484,53.2,93,72
-36.7625,142.9586,37.8,88,64
-35.8323,145.4922,24.5,80,54
-36.9778,142.0619,31.5,85,59
-36.2537,141.2902,43.3,90,67
-36.0414,141.8497,39.9,89,66
-35.5468,143.7762,36.2,84,65
-35.0081,142.8585,20.9,84,58
-35.1971,141.0258,21.3,81,55
-34.1195,141.0273,23.5,84,58
-37.2499,142.0662,29.2,100,47
-37.231,142.0625,24.4,94,44
-37.242,142.052,23.7,91,43
-37.255,142.061,21,83,41
-37.2514,142.0538,28.5,100,47
-37.2404,142.0643,34.3,100,52
-35.3326,143.0799,32.9,87,62
-34.9629,142.8889,42.6,90,67
-35.3348,143.116,34.2,87,63
-37.6636,142.7476,95.7,100,89
-36.3717,145.7764,58.5,94,74
-37.7061,142.6342,35.3,87,62
-37.8576,143.1751,36.6,85,59
-37.5185,143.088,30.6,82,56
-37.453,142.995,43.3,89,65
-36.6727,145.3595,93.7,100,88
-35.8136,142.0365,27,84,58
-37.8023,142.1606,35.4,86,61
-37.4859,143.0544,49.9,91,69
-36.6748,145.3674,84.4,99,85
-37.9093,142.8332,33.6,85,60
-36.3842,145.7807,58.7,94,74
-37.6857,142.6281,80.2,98,83
-38.1313,141.279,85.7,98,82
-36.8628,147.5274,68.2,88,73
-37.6562,142.7561,100.2,100,91
-37.1356,143.9197,42.7,88,64
-37.5745,142.6302,128.5,100,99
-36.513,146.1755,23.3,80,53
-37.8649,143.1676,29.6,82,56
-38.0179,143.636,26.8,81,54
-37.7707,142.6763,114.5,100,95
-36.5564,144.7095,57.2,93,73
-36.4459,145.6849,24.8,80,54
-36.4508,145.6621,25.8,81,55
-36.446,145.6778,29.8,83,57
-36.2209,144.7074,45.6,90,68
-37.4464,145.8791,78.9,96,78
-35.8276,143.7563,28.7,83,58
-38.0273,143.5866,28.4,81,55
-38.0148,143.6525,84.4,98,84
-38.0242,143.6031,69.2,96,78
-37.9595,142.0951,40.6,87,62
-37.962,142.0812,28.3,80,54
-38.0322,141.6159,76.2,96,78
-37.7745,142.6703,49.3,91,69
-37.7718,142.6851,65.4,95,76
-37.719,142.6222,47,90,68
-37.7924,142.1578,26.8,82,55
-37.7088,142.6192,64.8,95,77
-37.6779,142.6361,24,81,54
-37.6805,142.6213,135.2,100,101
-37.483,143.0701,145.1,100,104
-37.1246,143.9163,56.3,92,71
-36.6794,145.3458,31.2,85,59
-36.1068,145.7718,34.2,85,60
-36.3828,141.3869,44,89,65
-36.3571,141.5935,33.4,86,61
-38.1338,141.2818,35.5,100,51
-37.2898,143.4538,23.8,81,40
-36.9995,146.7147,46.3,83,64
-37.2869,141.3121,42.4,86,62
-37.2851,143.4598,34.7,82,56
-37.3013,141.297,31.6,81,55
-38.0451,143.1009,47.4,90,67
-36.7577,146.3714,43.2,88,64
-36.7482,146.3694,66.6,95,77
-36.7403,146.3548,79,98,83
-37.8732,143.3963,38.3,86,61
-37.9099,143.5402,56.4,93,72
-37.9077,143.5473,85.7,99,85
-37.9142,142.5715,27.5,80,53
-37.9047,143.5647,35.9,86,61
-37.8118,143.1916,35.4,84,58
-37.9416,143.2294,33.2,85,60
-37.9304,143.2406,29.6,83,57
-36.803,142.7357,53.1,93,73
-36.7373,146.3171,28.4,81,55
-36.7702,141.8752,31.8,86,61
-36.7577,146.3683,41.1,86,61
-37.621,143.2029,26.6,81,55
-37.5022,143.4362,44.8,90,68
-36.7031,144.0516,17.7,80,54
-37.763,142.8595,102.6,94,91
-37.5021,142.9146,27.4,82,57
-37.2218,143.7931,33.2,87,62
-36.6831,144.0597,60.9,95,78
-37.6339,144.2299,61.4,93,73
-36.6092,143.917,23.8,83,57
-36.6735,141.7588,39.7,89,66
-37.7728,142.8613,73.1,97,80
-36.4193,141.8482,21.7,80,53
-37.8421,142.6103,67.3,96,78
-37.6012,142.6802,66.1,95,77
-37.8444,143.1912,42.5,88,64
-36.677,141.2459,23.4,81,55
-37.5914,142.6783,39.5,88,64
-36.8982,143.0562,21.5,81,55
-36.7016,144.0634,18,80,54
-36.6797,142.4033,25.7,83,57
-36.3256,142.75,26.2,84,58
-36.3615,143.9342,31.3,87,62
-35.7161,142.1517,22.4,81,55
-36.1607,140.9691,23.4,81,55
-36.3495,141.1057,49.4,92,71
-37.94,143.2424,93,100,88
-37.9574,142.7555,97.2,100,89
-37.7712,142.8747,38.2,87,63
-37.7615,142.8729,60.8,82,75
-37.6195,143.2159,38.3,87,63
-37.6247,144.228,97.3,100,88
-37.6287,142.6158,79,98,82
-37.5007,143.4488,152.2,100,106
-36.8326,142.4841,21.4,80,54
-36.3618,144.8951,26.1,82,56
-36.6803,141.7654,87.2,100,87
-36.6719,141.7731,32.1,86,61
-36.1591,140.9846,29,84,59
-35.6535,142.8535,35,88,65
-37.5837,142.634,105.9,94,90
-36.0562,143.5103,25.9,81,55
-36.8859,142.1344,26.6,81,55
-38.2576,143.8712,27.9,83,57
-36.2585,141.1493,20.8,80,54
-37.9115,143.4324,69.5,96,80
-38.1015,143.0773,35.9,86,61
-38.2555,143.8559,34.8,86,62
-37.7776,143.1712,47.8,91,69
-38.2512,143.8764,27.6,83,57
-37.8632,142.9218,82.1,99,85
-36.4704,142.1799,40.4,90,67
-36.6498,144.8664,50.4,93,72
-36.1776,145.7048,95.4,100,91
-36.333,145.7184,20,82,56
-36.3533,144.2947,40.6,90,68
-36.6935,143.1768,24.4,83,57
-36.1244,145.9655,105,100,95
-36.2523,144.7721,32.1,86,61
-36.2037,145.9348,44.7,92,71
-36.3391,145.7262,23.7,84,58
-36.2078,146.0237,20.6,82,56
-36.1791,145.6932,88.5,100,89
-36.1077,146.1607,80.1,99,86
-36.0536,145.8741,87.9,100,89
-36.2539,144.7598,20.6,80,54
-36.7294,144.5336,62.3,95,77
-36.1351,145.9559,220,100,123
-36.1311,145.426,65.7,96,79
-37.6385,148.201,55.3,86,69
-37.8939,142.5561,30.7,84,58
-35.473,143.7495,27.7,85,59
-36.1549,147.9522,102.9,100,92
-36.2505,144.7085,24,82,56
-37.8955,142.5617,36.5,86,62
-37.1007,145.2239,23.7,81,54
-36.671,147.7078,62.3,94,74
-36.689,147.7119,60.6,93,72
-36.4499,145.6465,106.6,100,95
-36.1566,147.941,46.8,91,68
-36.2113,145.9481,32.8,88,64
-36.2021,145.9462,33.6,88,65
-36.0657,146.6031,26.1,81,54
-36.1868,145.7067,69.2,97,82
-36.1336,145.9674,193.4,100,117
-36.334,144.2911,18.6,81,54
-35.4715,143.7627,131,100,101
-36.4424,141.8898,28.1,84,58
-36.6874,147.7231,42.8,83,62
-36.1259,145.9541,129.2,100,102
-36.1168,146.1626,49.7,93,73
-36.7279,144.5464,76.2,98,84
-36.2128,145.9366,54.5,94,75
-37.9663,147.3314,35.9,85,59
-37.0913,145.2222,59.7,94,75
-36.1883,145.6951,32.7,88,65
-36.6337,147.7444,87.9,100,80
-36.6353,147.7312,70.4,100,72
-36.6685,147.6991,25.3,88,42
-37.7405,147.2252,57.8,93,73
-37.7426,147.2126,37.8,87,62
-36.5052,144.9298,31.7,86,61
-35.4961,143.8142,40.8,89,66
-37.6516,148.2116,19.6,81,40
-36.893,145.8181,24.2,93,44
-37.7394,147.2276,64.8,100,72
-36.6342,147.7453,20.1,80,40
-37.1378,148.7455,21.1,81,40
-37.1469,148.7476,21.6,83,41
-36.9022,145.8199,26.5,98,46
-36.6448,147.7363,23.3,88,42
-37.7211,143.3572,31,85,59
-37.4487,142.7844,23.9,82,56
-36.8636,143.4389,22.3,81,55
-37.4545,142.7943,28,84,59
-37.7972,143.3408,25.2,81,55
-37.8419,143.1679,27,83,57
-37.7876,143.3901,28.7,84,58
-37.8417,142.1735,43.8,90,67
-36.3773,141.2158,18.2,80,54
-37.8454,142.1415,30.2,85,59
-37.8448,143.1738,29.8,84,59
-37.7858,143.3847,32.5,86,60
-37.7337,143.354,24.3,81,55
-38.6913,143.3049,86.5,98,82
-37.8359,142.179,33.5,86,61
-37.7993,143.3463,26.8,83,57
-36.863,143.4432,23.3,82,56
-35.5146,143.3322,21.7,83,57
-37.8032,143.3053,25.1,83,57
-37.2917,149.0498,121.7,100,95
-36.512,144.9263,26.5,85,59
-36.0583,143.7487,17.9,81,55
-36.5759,144.8341,32,88,63
-37.7204,146.3018,30.7,80,54
-36.1143,146.4399,23.1,84,59
-36.1008,146.4384,26.1,86,61
-37.4351,145.9022,61.5,92,71
-37.4326,145.8965,64.5,93,73
-36.3841,146.15,20,81,55
-36.8524,143.4427,19.7,82,56
-38.0125,142.5722,44.3,90,67
-37.4346,145.8675,43.5,86,61
-37.5482,149.079,182.6,100,112
-37.5465,149.0979,52.6,91,69
-37.6604,148.2198,30.1,81,55
-36.7035,144.7417,16.8,80,54
-37.28,149.0493,237.2,100,123
-36.05,143.7401,16.6,81,54
-38.0097,142.6139,29,83,57
-37.437,145.8735,76.4,96,78
-36.591,144.8355,33.7,88,64
-36.1408,145.8523,18.2,82,56
-36.1372,145.8473,18.1,82,56
-36.3294,143.3312,17.3,82,55
-36.7013,144.748,22.8,83,57
-37.1679,143.905,46.7,92,70
-36.3244,143.327,17.5,82,56
-36.0589,145.9556,32.7,89,66
-38.0116,142.5638,31.3,84,59
-37.6481,148.2183,105,100,91
-37.7912,143.3123,26.3,83,58
-37.1751,143.9106,60.8,95,77
-37.1658,143.9452,53.3,93,74
-36.8575,143.4473,18.6,81,55
-37.1732,143.9507,46.2,92,70
-36.6487,144.0712,21.2,83,57
-36.5786,144.8292,46,92,71
-36.5131,144.9195,20.7,82,56
-36.1075,146.4344,41.5,91,69
-36.3387,141.8545,19.1,82,55
-36.0537,145.9476,32.7,89,65
-37.8294,142.5634,46.9,91,69
-37.8274,142.5402,32.3,86,61
-37.828,143.5293,27.2,84,58
-37.6277,145.6974,63.1,92,71
-36.2467,144.666,23.5,81,55
-36.2609,144.6646,36.1,87,63
-36.2501,144.6603,50.6,92,71
-36.4293,146.943,28.4,99,47
-37.7467,147.2159,32.5,98,53
-37.7363,147.2175,33.4,100,53
-37.7531,147.2234,20.6,80,40
-37.7449,147.2003,40.4,100,57
-37.7515,147.2078,38.4,100,55
-37.8011,142.5188,31.2,85,60
