latitude,longitude,air_temperature_celcius,relative_humidity,wind_speed_knots
-36.5568,144.0538,19,53.8,9.2
-37.8906,146.2035,16,48.3,14.4
-35.0706,141.4435,16,53.6,12.1
-38.2661,143.9672,14,48.5,7.3
-37.8817,143.7119,22,53.4,10.9
-36.163,144.0295,18,53.6,7.2
-35.1857,141.0604,18,49.4,9.3
-35.6453,142.387,15,44.6,9.7
-36.5586,144.0423,13,48.5,10.7
-36.3972,141.6041,15,49.1,9.6
-36.4503,141.557,16,51,6
-36.4097,145.8952,23,49.6,10
-37.3863,142.8822,18,55.5,8.9
-38.0795,143.2449,16,48.3,9.4
-36.7089,143.3518,17,52.6,10.3
-36.2842,141.3581,21,54.9,7.4
-36.2648,141.1012,24,55.6,5.9
-36.3636,141.6612,23,54.1,5.7
-36.1367,145.2071,21,57.3,5.4
-36.3839,141.3032,20,62.6,10.1
-36.1833,143.542,21,59.5,12.4
-36.1441,145.2221,22,62,7.9
-37.8885,143.9157,20,58.8,11.5
-37.4407,143.018,20,52.9,17
-36.601,144.6378,19,51.5,10.2
-37.1945,148.8074,21,51.7,7.2
-36.3879,141.4277,23,53.4,6.1
-36.1518,144.0233,19,60.2,6.4
-36.1418,144.0261,20,59.7,8.6
-35.7073,143.1849,21,58.1,5.3
-37.594,142.6933,20,62.2,7.1
-37.5799,142.7451,25,58.3,7.1
-37.5949,142.6857,28,58.4,11.9
-37.5812,142.7374,18,53.3,10.8
-37.8247,143.6243,18,51.1,8.1
-36.6507,142.4998,21,52.8,4.1
-37.4028,143.6932,24,55.2,5.8
-36.6407,142.4914,23,63.8,7.1
-36.8292,142.1692,20,67.4,8.5
-37.4033,143.6884,18,57.5,16.1
-36.1456,141.9066,18,55.6,12.8
-36.6802,142.5406,20,58.4,6.1
-36.0888,143.4782,23,61.9,8
-36.8272,142.2097,23,60.6,10.1
-36.9049,143.5416,17,53.4,9.4
-37.8249,143.6174,18,50.6,6
-36.835,142.2027,17,49.9,12.2
-36.89,143.5402,13,47,7.9
-36.4489,144.7685,14,45.8,6.5
-36.6823,142.5024,14,45.7,9.2
-37.8271,143.5831,12,43.4,9.3
-36.2562,143.2599,15,47.7,5.9
-36.353,143.3506,16,47.5,5.4
-36.018,143.2048,17,47.2,4.9
-36.7287,142.6017,19,44.2,7.8
-35.2363,143.0004,21,47,13.2
-35.2378,142.9864,19,52.8,12.5
-35.2397,142.98,11,48.2,10.8
-35.2381,142.994,14,50.4,12.8
-37.7009,146.2046,14,52.5,7
-36.4023,145.7705,14,52.4,6.7
-36.7165,142.6155,16,54.9,5.9
-36.5652,145.5105,13,48.5,5.3
-37.3257,149.1209,12,44,4.7
-36.7507,147.1308,15,49.3,3.6
-37.3268,149.3795,13,51.4,4.6
-37.3252,149.3911,15,56.1,5.1
-36.3477,144.533,22,52.8,9.1
-37.3191,149.366,20,53.5,7.2
-36.7408,147.1243,17,58.1,11.7
-36.762,147.12,18,58.9,5.5
-36.7309,147.1227,17,59.3,4.2
-37.8361,142.7482,19,60.5,7
-36.698,141.6416,14,52.8,9.3
-36.701,141.6351,11,40.8,12.2
-37.2168,147.4748,12,48.2,7.3
-37.222,147.4689,16,54.8,8.3
-37.2063,147.4713,15,51.9,6.6
-37.2082,147.4368,15,45.6,10.2
-37.224,147.4347,14,49.2,10.5
-37.2185,147.4402,10,42.6,8.9
-35.6778,143.1774,10,43.1,4.7
-37.5816,148.5862,10,43.3,2.6
-36.6334,142.2244,14,47.4,7.1
-35.805,142.1326,12,45.1,11.9
-37.8429,143.8366,12,45,10.5
-35.9049,143.6874,12,49.9,6.1
-36.1104,145.9829,12,49,4.6
-35.1476,141.819,10,45.7,3.7
-36.9918,141.8667,9,45.3,2.5
-37.782,148.3844,14,47.9,5.3
-37.9754,143.3964,9,44,2.8
-37.394,143.5541,10,46.8,5.3
-36.9902,141.879,10,47,5.2
-37.745,142.993,12,48.8,4.2
-37.1839,143.8112,13,49.4,3.8
-36.0157,145.9414,14,49.9,6.8
-37.777,148.4128,12,51.6,3.4
-37.5888,148.5949,14,50.1,8.7
-34.3943,141.7567,14,51,9.9
-36.6095,142.7011,17,48.7,10.5
-36.2805,145.4377,15,49.9,7.9
-36.0844,141.4934,14,48.4,7.5
-36.031,145.6824,14,50.7,8.6
-36.4018,145.7195,13,48.5,7.1
-37.8078,143.3482,14,48.1,13.7
-36.3168,145.7285,9,41.2,10
-37.5788,148.592,12,42.8,12.1
-37.5814,148.5777,8,41.6,8.3
-36.3739,141.3614,11,43.8,6.5
-36.6384,142.4075,11,43.2,5.5
-35.811,142.1403,12,47,4.8
-37.8545,142.5132,8,43.3,3.9
-36.7381,141.4541,9,43.2,4.9
-37.5036,142.8753,12,47.6,9.1
-37.7746,148.3673,9,40.8,6.7
-36.9034,141.0013,8,40.7,5.3
-37.7542,142.9949,10,46.3,4.6
-37.853,142.5253,10,47.1,4.6
-36.4149,141.0156,8,44.5,4.7
-38.0052,142.6179,10,44.9,5.5
-36.357,141.2363,12,49.4,4.4
-37.8161,142.9286,8,43.1,3.4
-36.4339,141.5458,11,46.4,6.5
-36.9018,141.0146,11,45.4,5.2
-36.6986,142.7259,8,42.6,2
-37.3803,145.611,10,45.6,4.5
-36.608,142.7127,10,47.9,4.1
-36.6349,142.2125,11,45.1,5.6
-37.7617,143.081,11,45.3,10.6
-36.0387,145.6787,10,45.9,3.2
-37.7697,148.336,10,41.4,9.4
-37.3189,145.5894,11,43.9,11.2
-35.124,142.0757,10,37.9,8.5
-37.803,142.3151,11,44.2,8.7
-37.805,142.8233,10,45.7,3.6
-36.1757,145.7544,9,41,8.2
-36.0663,145.6855,10,43.7,7.2
-38.2003,146.8378,10,42.1,9.4
-37.4583,148.2459,5,34.9,4.3
-37.6784,146.1432,5,33.1,5.8
-37.4492,148.2438,6,30.8,5.7
-38.2153,146.8652,11,45.1,11.5
-35.6922,143.1619,12,47.2,8.8
-38.2094,146.8398,9,42.4,7.2
-35.7024,143.1637,9,40.1,7.5
-35.2464,141.1143,9,41.2,9.8
-38.2078,146.8515,9,42.8,9.3
-37.4015,145.5947,10,39.4,9.6
-38.2169,146.8535,10,44.4,5.6
-37.6387,142.9032,6,39,1.8
-37.6439,142.913,9,39,5.6
-37.3165,147.4932,12,40.7,16.7
-37.3158,147.4986,9,40,8.6
-37.7916,148.4098,6,37.1,5.8
-37.4471,147.6331,10,35.6,14.5
-37.79,143.3801,12,41.8,14.7
-36.5465,142.0912,10,44.8,8.8
-37.7835,148.4138,10,43.5,12
-37.4169,145.5926,7,40.5,8.1
-37.4323,147.6583,8,39.3,7.7
-37.4343,147.6327,11,35.3,18.2
-37.7851,143.3753,10,44.7,8
-37.4449,147.6594,12,44.7,11.4
-36.5475,142.0881,13,44,13.6
-36.087,141.7227,8,43.8,7.3
-36.0852,141.7112,11,43.5,13.1
-36.3194,141.7531,11,40.5,13.4
-37.3601,145.8519,15,41.5,17
-36.1598,141.8841,9,42,4.6
-36.6936,145.2788,7,40.5,3.1
-36.1057,141.7608,7,40.7,3.7
-35.4033,143.267,5,38.6,1.8
-36.111,145.124,8,44.6,3.9
-36.1615,141.8728,10,41,14.1
-37.3074,142.9925,11,40.4,19.3
-36.1849,145.9109,9,41.1,12.7
-36.6965,142.7116,9,42.9,8.9
-37.3765,145.8221,12,44.9,7.9
-36.6078,141.9742,14,43.7,17
-36.1122,142.1491,15,41.6,15
-37.3735,145.8384,12,43.9,12
-35.4128,143.2693,12,47,7.7
-35.4255,143.6306,15,41.2,13.8
-36.1955,145.914,14,44.6,7.7
-35.4533,143.2029,14,49.9,13.7
-35.4993,143.3105,13,42.5,14
-36.5989,141.9771,10,39.9,12.6
-37.4485,143.5041,8,41,11
-36.104,141.772,7,37.9,5.7
-36.6663,143.2603,8,37.2,5.5
-35.7523,143.8866,9,40.4,6.9
-36.0994,143.4156,12,43.3,7
-36.8395,142.2188,10,44.1,7.3
-37.8351,145.9789,9,42.2,6.4
-36.1925,145.93,12,40.4,5.9
-36.7848,141.9044,11,39.7,11.8
-36.6962,145.2642,7,37.2,6.2
-36.343,142.1986,8,40.8,5.5
-37.1089,143.0783,10,41.4,6.9
-36.114,142.1377,8,39.3,4.7
-36.2906,141.758,8,36.3,6.3
-36.095,141.7699,13,38.4,11.5
-36.0967,141.7587,17,38.7,16.8
-36.6006,141.9657,12,41,12.9
-36.3521,142.2008,8,35,14.4
-37.5436,143.6122,8,38.6,12.8
-36.2205,141.7933,10,43.7,9.5
-36.0973,143.4279,10,43.6,9.7
-37.0769,141.042,9,41.9,9.2
-36.1819,145.9269,9,43.9,5.7
-35.4616,143.7251,11,41.7,8.7
-37.8046,146.0304,14,47.4,10.6
-37.9068,145.9047,13,51.1,6
-36.1156,141.6664,9,40.1,12.1
-37.8064,146.0189,12,44.5,11.1
-37.3735,145.886,11,46.2,10.5
-37.7465,143.3806,9,37.9,9.1
-36.7199,141.3946,14,36,15.9
-37.8072,145.9738,14,39.3,17.7
-36.1534,141.5948,9,41.2,6.7
-37.3704,145.8942,14,41.7,12.3
-37.297,143.5753,15,47.3,8.6
-37.7529,143.3745,20,43.6,10.3
-37.2988,143.5487,17,46.3,11.7
-36.1698,142.0536,14,44,14.4
-37.3716,145.9065,9,42.1,7.6
-37.3025,143.5714,11,40.8,6.4
-37.7216,143.4272,15,44.8,8.3
-36.4291,141.2426,13,43.6,9
-37.383,145.9089,14,41.6,13.1
-37.7446,143.4085,11,41.6,7.9
-37.3851,145.8878,12,47.9,6.7
-35.7626,142.1167,11,44.2,5.8
-37.3802,145.9147,13,46.2,5.6
-36.6085,142.4451,19,50.3,7.7
-37.8777,143.371,12,47.5,15
-37.7509,143.4023,11,45.3,8.5
-37.7974,145.9535,17,46.4,9.5
-35.7657,142.0906,18,54.6,12
-37.9112,143.6025,12,44.4,7.8
-35.7609,143.8442,13,42.5,8
-36.1556,141.5904,15,48.2,14.7
-36.4312,141.2064,15,44.5,10.2
-35.7647,142.0858,12,44.2,6.2
-37.3046,143.5448,11,43.2,5.9
-36.1702,142.0586,13,50.7,6.1
-37.7236,143.3995,19,54.3,5.9
-34.2594,141.6139,22,46.8,8
-36.916,142.0521,26,52.2,13.7
-36.9116,142.0732,15,51,9.6
-37.7074,143.3065,13,42,11.4
-36.1558,145.9723,12,47.3,9.7
-37.3301,143.5514,13,50.3,8.6
-34.2636,141.6328,14,49.5,6
-36.4721,142.2586,15,53.7,6.8
-38.004,143.9249,14,51,9.1
-36.4557,142.2434,13,50.4,7.9
-36.8009,142.7259,22,46.9,12.9
-36.8099,142.728,15,48.7,8.5
-36.811,142.2655,17,44.9,16.1
-34.395,142.0522,11,43.2,8.1
-36.7806,141.5597,13,47.1,8.1
-36.8189,142.73,13,50.1,8.5
-37.0924,141.897,12,43.8,6.7
-34.3526,141.6458,11,40.4,9.2
-34.386,142.0503,11,41.4,7.7
-37.4996,142.5966,13,43.3,9.4
-36.4573,142.2323,13,44.1,12.9
-37.9452,143.5834,12,42.7,10
-37.9526,143.597,12,46.6,6.7
-37.6269,143.4348,14,50.9,5.9
